,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000021125,0.31278603276539996,0.0,0.0,0.30197420284701526,0.3235174089789679,Arg2
ENSMUSG00000021069,0.3127366510584916,0.0,0.0,0.30192445735073914,0.3234684010093343,Pygl
ENSMUSG00000038593,0.3127137321614584,0.0,0.0,0.30190136963282665,0.323445655550618,Tctn1
ENSMUSG00000018209,0.3126874790097902,0.0,0.0,0.30187492311570285,0.3234196010539356,Stk4
ENSMUSG00000038400,0.31268448450781294,0.0,0.0,0.30187190655902196,0.32341662921002284,Pmepa1
ENSMUSG00000051359,0.3126620298062656,0.0,0.0,0.30184928648402237,0.32339434440646814,Ncald
ENSMUSG00000079371,0.3126564422498885,0.0,0.0,0.30184365777853395,0.32338879912511637,Gm3476
ENSMUSG00000023243,0.31264770696374017,0.0,0.0,0.3018348581635812,0.3233801299279998,Kcnk5
ENSMUSG00000024732,0.31262680682447824,0.0,0.0,0.30181380411800973,0.3233593879067516,Ccdc86
ENSMUSG00000039089,0.3126177552599109,0.0,0.0,0.30180468590199694,0.3233504048177337,L3mbtl3
ENSMUSG00000028040,0.31257201263567813,0.0,0.0,0.30175860648094727,0.3233050082092067,Efna4
ENSMUSG00000059273,0.31254100546239894,0.0,0.0,0.3017273710347335,0.32327423555863005,Zc3h4
ENSMUSG00000028532,0.3125314213182133,0.0,0.0,0.3017177163373546,0.3232647238995101,Cachd1
ENSMUSG00000020721,0.31249490402007896,0.0,0.0,0.30168093023929865,0.3232284827625256,Helz
ENSMUSG00000029838,0.3124695306765202,0.0,0.0,0.30165537014423305,0.32320330128570146,Ptn
ENSMUSG00000025545,0.31246803939889656,0.0,0.0,0.30165386789107235,0.32320182128426483,Clybl
ENSMUSG00000020176,0.31245846589189075,0.0,0.0,0.30164422392604334,0.32319232016538385,Grb10
ENSMUSG00000037787,0.31244975973053624,0.0,0.0,0.30163545369198014,0.3231836798320178,Apopt1
ENSMUSG00000105076,0.31244145336047674,0.0,0.0,0.30162708619316886,0.3231754362654243,A930003O13Rik
ENSMUSG00000074340,0.3124241591128601,0.0,0.0,0.3016096646780016,0.32315827277230924,Ovgp1
ENSMUSG00000040213,0.31238016263658636,0.0,0.0,0.3015653444662931,0.3231146089029758,Kyat3
ENSMUSG00000044982,0.3123741050747752,0.0,0.0,0.3015592423353135,0.32310859713186857,Sft2d3
ENSMUSG00000020331,0.312354534391048,0.0,0.0,0.301539527664212,0.32308917438216894,Hcn2
ENSMUSG00000005540,0.3123284556229166,0.0,0.0,0.3015132570411546,0.323063292728365,Fcer2a
ENSMUSG00000026429,0.31231992764493816,0.0,0.0,0.3015046663285538,0.3230548292049565,Ube2t
ENSMUSG00000024580,0.3122289158317681,0.0,0.0,0.3014129851117977,0.32296450515332153,Grpel2
ENSMUSG00000029755,0.3122185840452099,0.0,0.0,0.30140257734626175,0.32295425143004053,Dlx5
ENSMUSG00000021067,0.31218679349471024,0.0,0.0,0.30137055302723664,0.32292270106174087,Sav1
ENSMUSG00000020514,0.3121824029933964,0.0,0.0,0.30136613024274317,0.3229183437294232,Mrpl22
ENSMUSG00000068206,0.3121718531600152,0.0,0.0,0.30135550283876417,0.32290787359518985,Pick1
ENSMUSG00000075593,0.31216723017610104,0.0,0.0,0.30135084586391575,0.32290328553496866,Gal3st4
ENSMUSG00000028757,0.3121621155674045,0.0,0.0,0.30134569365016767,0.32289820956328863,Ddost
