,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000036403,0.5153774970354317,0.0,0.0,0.5065549617370656,0.5240921195190928,Cep135
ENSMUSG00000000346,0.5152903243998637,0.0,0.0,0.5064667189780941,0.5240060220610335,Dazap2
ENSMUSG00000024925,0.5152707072045833,0.0,0.0,0.506446860989372,0.5239866467974865,Rnaseh2c
ENSMUSG00000050621,0.5152357660680466,0.0,0.0,0.5064114909871574,0.5239521365549334,Rps27rt
ENSMUSG00000068740,0.5151445565622816,0.0,0.0,0.5063191621206263,0.5238620517096466,Celsr2
ENSMUSG00000020592,0.5150815942442017,0.0,0.0,0.5062554272209923,0.5237998656358119,Sdc1
ENSMUSG00000036912,0.514787225785862,0.0,0.0,0.5059574479822814,0.5235091251283994,Piwil4
ENSMUSG00000021811,0.5147854899013098,0.0,0.0,0.5059556908112844,0.5235074106317725,Dnajc9
ENSMUSG00000062098,0.5147798792073747,0.0,0.0,0.5059500113161983,0.5235018690670109,Btbd3
ENSMUSG00000058093,0.5145646538397781,0.0,0.0,0.5057321473248836,0.5232892949269458,Zfp729b
ENSMUSG00000032291,0.5144870040063463,0.0,0.0,0.5056535457952223,0.5232126013470052,Crabp1
ENSMUSG00000049680,0.5143871844131743,0.0,0.0,0.5055525030029958,0.5231140108190858,Urgcp
ENSMUSG00000019815,0.5143578343103085,0.0,0.0,0.5055227932872022,0.5230850220556628,Zc2hc1b
ENSMUSG00000097003,0.5142265281248593,0.0,0.0,0.5053898785256987,0.5229553321796125,D930007P13Rik
ENSMUSG00000039714,0.5142003836788018,0.0,0.0,0.5053634138452456,0.5229295095095519,Cplx3
ENSMUSG00000052656,0.5141639946310133,0.0,0.0,0.5053265791081033,0.5228935682977894,Rnf103
ENSMUSG00000085844,0.5141499659635089,0.0,0.0,0.5053123786275081,0.5228797122712698,Gm11690
ENSMUSG00000031906,0.5141322974015657,0.0,0.0,0.5052944936804595,0.5228622611373787,Smpd3
ENSMUSG00000095093,0.513880779222427,0.0,0.0,0.5050398960067394,0.5226138373292993,Vmn2r111
ENSMUSG00000028329,0.5138340491114086,0.0,0.0,0.5049925939191878,0.522567681964874,Xpa
ENSMUSG00000024371,0.5136578209775622,0.0,0.0,0.5048142092308756,0.5223936208491822,C2
ENSMUSG00000023348,0.5136050620070427,0.0,0.0,0.5047608047805372,0.5223415104963965,Trip6
ENSMUSG00000037553,0.5134465228398978,0.0,0.0,0.5046003263727229,0.5221849200139784,Zdhhc18
ENSMUSG00000037578,0.5133064977460514,0.0,0.0,0.5044585890095069,0.5220466155490495,Pkd2l1
ENSMUSG00000015749,0.5132453384110615,0.0,0.0,0.5043966819492175,0.5219862075959953,Anp32e
ENSMUSG00000024335,0.5131124287604575,0.0,0.0,0.5042621476778486,0.5218549305239721,Brd2
ENSMUSG00000092416,0.5131024688906053,0.0,0.0,0.5042520660808567,0.5218450929782202,Zfp141
ENSMUSG00000037725,0.5130094827242002,0.0,0.0,0.5041579435762371,0.5217532487275033,Ckap2
ENSMUSG00000029454,0.5129960946993701,0.0,0.0,0.5041443919602565,0.5217400250974858,Mapkapk5
ENSMUSG00000081769,0.5129952353057154,0.0,0.0,0.5041435220656351,0.5217391762563913,Gm12216
ENSMUSG00000029778,0.5128980466320774,0.0,0.0,0.5040451459554336,0.521643180858189,Adcyap1r1
ENSMUSG00000021871,0.5127705667746837,0.0,0.0,0.5039161089166276,0.5215172658534686,Pnp
ENSMUSG00000040797,0.5127293574355675,0.0,0.0,0.5038743962851299,0.5214765622896066,Iqsec3
ENSMUSG00000042216,0.5126962891410562,0.0,0.0,0.5038409241552203,0.5214438998239439,Sgsm1
ENSMUSG00000033222,0.5125426854624676,0.0,0.0,0.5036854449921547,0.5212921809020679,Ttf2
ENSMUSG00000042050,0.5121654913827357,0.0,0.0,0.5033036478476155,0.5209196127440967,Wdr60
ENSMUSG00000053414,0.5121008736446369,0.0,0.0,0.503238241898058,0.5208557871456274,Hunk
ENSMUSG00000037451,0.5119139034351996,0.0,0.0,0.5030489915855723,0.520671108425929,Slc22a20
ENSMUSG00000110613,0.5118110778997383,0.0,0.0,0.5029449124542994,0.5205695427615147,RP23-143B2.2
ENSMUSG00000057337,0.511683277650865,0.0,0.0,0.5028155544891965,0.5204433080411647,Chst3
ENSMUSG00000040599,0.5116574973542419,0.0,0.0,0.5027894600129525,0.5204178435018176,Mis12
ENSMUSG00000050567,0.5115822762907434,0.0,0.0,0.502713322336896,0.5203435436574421,Maml1
ENSMUSG00000048406,0.5115028606728443,0.0,0.0,0.5026329391426688,0.5202651004846854,B330016D10Rik
ENSMUSG00000028546,0.5113541097865477,0.0,0.0,0.5024823763323889,0.5201181706568423,Elavl4
ENSMUSG00000050623,0.5113266864012811,0.0,0.0,0.5024546189635584,0.5200910829412635,Tex40
ENSMUSG00000103308,0.5111275127122646,0.0,0.0,0.5022530201294076,0.5198943466632906,Gm37800
ENSMUSG00000022706,0.5110509775191725,0.0,0.0,0.5021755532979597,0.5198187478311218,Mrpl40
ENSMUSG00000034799,0.5108756402306704,0.0,0.0,0.5019980822218632,0.5196455551686208,Unc13a
ENSMUSG00000027329,0.5107700432436311,0.0,0.0,0.5018912005206736,0.5195412494361314,Spef1
ENSMUSG00000025466,0.5106976815554063,0.0,0.0,0.501817958622194,0.5194697724456802,Fuom
ENSMUSG00000055116,0.5106354896741592,0.0,0.0,0.5017550103383482,0.5194083408275237,Arntl
ENSMUSG00000000384,0.510582338344773,0.0,0.0,0.5017012126357222,0.5193558391733647,Tbrg4
ENSMUSG00000020176,0.5105672624038293,0.0,0.0,0.5016859533687891,0.5193409474954416,Grb10
ENSMUSG00000002844,0.5099625308052971,0.0,0.0,0.5010738726891469,0.5187436027281608,Adprh
