,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000033105,0.10074778522525062,2.378482587503499e-92,7.992212995643478e-92,0.09111664684778478,0.11036007840067323,Lss
ENSMUSG00000040264,0.10063889281482986,3.7411914090715833e-92,1.2562764973376707e-91,0.09100755127027563,0.11025140910900871,Gbp2b
ENSMUSG00000020734,0.10059002241831339,4.583758272054058e-92,1.53869025580868e-91,0.09095858976849168,0.11020263877241336,Grin2c
ENSMUSG00000031808,0.10048796044376122,7.003316975431593e-92,2.347742868062887e-91,0.09085633767792582,0.1101007856158421,Slc27a1
ENSMUSG00000109097,0.10048515875612704,7.085235629167193e-92,2.3744087229112576e-91,0.09085353077430999,0.11009798965759117,Gm44536
ENSMUSG00000003484,0.1003703872143325,1.1405796560531331e-91,3.8172009908070047e-91,0.09073854569060706,0.10998345269004378,Cyp4f18
ENSMUSG00000029126,0.10035316943458301,1.2249663849699999e-91,4.098248193275343e-91,0.09072129589791283,0.10996627007859461,Nsg1
ENSMUSG00000068394,0.10033846240880992,1.3019613867826772e-91,4.354385908972165e-91,0.09070656153200601,0.10995159308821302,Cep152
ENSMUSG00000020810,0.10028394767416483,1.6319047075945297e-91,5.456050510178969e-91,0.0906519454920963,0.10989718964959636,Cygb
ENSMUSG00000022887,0.10028046048923173,1.6556478341465143e-91,5.533582333377387e-91,0.09064845182886498,0.10989370958205966,Masp1
ENSMUSG00000097393,0.10021910513503748,2.1345430654854662e-91,7.127021921487366e-91,0.09058698253088764,0.10983247941650205,D030068K23Rik
ENSMUSG00000040631,0.10021893308118637,2.1360638649448502e-91,7.129719175383346e-91,0.09058681015761638,0.1098323077136047,Dok4
ENSMUSG00000025321,0.10019762905425333,2.3329724790161397e-91,7.779167986049149e-91,0.09056546658395016,0.10981104713798386,Itgb8
ENSMUSG00000049491,0.10006080073079499,4.1083658904899836e-91,1.3694552968299945e-90,0.09042838447655331,0.10967449767743949,Slc36a3
ENSMUSG00000064280,0.1000472727385829,4.3445850881672595e-91,1.4477124585695634e-90,0.09041483141296629,0.10966099723623496,Ccdc146
ENSMUSG00000024858,0.10000792783817572,5.111436834496915e-91,1.7026771600589324e-90,0.09037541361508772,0.10962173244519682,Grk2
ENSMUSG00000086177,0.10000592797065987,5.153834969047632e-91,1.7162287609216225e-90,0.09037341004306197,0.10961973664877014,Gm14616
ENSMUSG00000046169,0.09998176695749113,5.694643199360272e-91,1.895686817363606e-90,0.09034920428073358,0.10959562481355337,Adamts6
ENSMUSG00000110862,0.0999619404669355,6.180448446085171e-91,2.0567216126739338e-90,0.09032934107758707,0.10957583866989826,RP23-442M18.4
