,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000021553,0.48642870396982607,0.0,0.0,0.4789730468506308,0.4938141882144743,Slc28a3
ENSMUSG00000056078,0.4842990680456672,0.0,0.0,0.4768233760614592,0.49170470519297577,Lipm
ENSMUSG00000026315,0.4826787481830595,0.0,0.0,0.4751878726989138,0.49009966030728036,Serpinb8
ENSMUSG00000100188,0.48246882311707673,0.0,0.0,0.4749759842796471,0.48989171055137193,Gm29561
ENSMUSG00000025431,0.48139984386733714,0.0,0.0,0.4738970207295492,0.488832776861995,Crisp1
ENSMUSG00000026303,0.47810235221840813,0.0,0.0,0.47056887232778855,0.4855661348586326,Mlph
ENSMUSG00000100106,0.47743753179246634,0.0,0.0,0.469897897035998,0.48490750890369455,Gm28856
ENSMUSG00000032648,0.47293580328897716,0.0,0.0,0.46535472103914594,0.48044750235198247,Pygm
ENSMUSG00000022382,0.4727557707615391,0.0,0.0,0.4651730392556727,0.4802691302833516,Wnt7b
ENSMUSG00000053559,0.47241343860752943,0.0,0.0,0.46482757280076975,0.4799299537802452,Smagp
ENSMUSG00000055415,0.4722982235310681,0.0,0.0,0.46471130336563465,0.47981580026212284,Atp10b
ENSMUSG00000001281,0.468263084837883,0.0,0.0,0.4606394032552474,0.4758176796091761,Itgb7
ENSMUSG00000028337,0.4675772383167594,0.0,0.0,0.45994734035577345,0.4751380939458067,Coro2a
ENSMUSG00000056293,0.46748546041124206,0.0,0.0,0.459854731296535,0.47504715316503526,Gsdmc2
ENSMUSG00000047281,0.46541486449733627,0.0,0.0,0.45776542788827057,0.4729954006423408,Sfn
ENSMUSG00000025927,0.46513031307533054,0.0,0.0,0.4574783121937695,0.4727134323454842,Tfap2b
ENSMUSG00000060962,0.4648477101006401,0.0,0.0,0.4571931640844239,0.4724333932712732,Dmkn
ENSMUSG00000033508,0.4648244271229593,0.0,0.0,0.4571696714894041,0.4724103214588798,Asprv1
ENSMUSG00000029154,0.46469708901348616,0.0,0.0,0.45704118714011854,0.472284138060234,Cwh43
ENSMUSG00000031097,0.46362490411758006,0.0,0.0,0.45595936359397354,0.47122166347896016,Tnni2
ENSMUSG00000050359,0.46222727199522223,0.0,0.0,0.4545492011475745,0.4698366560048375,Sprr1a
ENSMUSG00000092586,0.4599805791823148,0.0,0.0,0.45228244650760063,0.46761017878923333,Ly6g6c
ENSMUSG00000095276,0.4594876798576459,0.0,0.0,0.4517851591444665,0.46712170159106897,Gfy
ENSMUSG00000061928,0.45900981174403077,0.0,0.0,0.4513030413776112,0.4666481163000402,Dsg1b
ENSMUSG00000094970,0.45833680569358437,0.0,0.0,0.45062405795345534,0.4659811345389032,Olfr943
ENSMUSG00000050762,0.4554370121420256,0.0,0.0,0.4476986116347833,0.4631071985881438,Prss27
ENSMUSG00000027186,0.45350533807819166,0.0,0.0,0.4457499411134667,0.46119265984140895,Elf5
ENSMUSG00000091618,0.45335552239383353,0.0,0.0,0.44559881029887766,0.46104417013715343,H60c
ENSMUSG00000085795,0.45269522695518877,0.0,0.0,0.4449327238430157,0.4603897136727144,Zfp703
ENSMUSG00000045539,0.4522634247306523,0.0,0.0,0.44449713920948875,0.45996172533982793,Sprr3
ENSMUSG00000021950,0.45212607793547516,0.0,0.0,0.4443585900830502,0.45982559090990044,Anxa8
