,Extra-Embryonic ectoderm_2_corr,Extra-Embryonic ectoderm_2_pval,Extra-Embryonic ectoderm_2_qval,Extra-Embryonic ectoderm_2_ci_low,Extra-Embryonic ectoderm_2_ci_high,gene_annotation
ENSMUSG00000028599,0.029444710138692112,1.3332864494977124e-06,1.4737332259287194e-06,0.0175113053486787,0.04136972733551953,Tnfrsf1b
ENSMUSG00000051748,0.029283239905197673,1.522963856388894e-06,1.6832049694837466e-06,0.017349744869190407,0.04120839326512271,Wfdc21
ENSMUSG00000053964,0.02925669730699865,1.5565280542996031e-06,1.7201105694547497e-06,0.017323187495923868,0.04118187299000435,Lgals4
ENSMUSG00000050410,0.029256514832825438,1.5567612429516196e-06,1.7201781690073143e-06,0.01732300492023379,0.04118169066923895,Tcf19
ENSMUSG00000067594,0.029228789700582354,1.5925848351904216e-06,1.759373437019909e-06,0.01729526437276104,0.041153988836558006,Krt77
ENSMUSG00000005615,0.029037100070118258,1.862849693524373e-06,2.05771533582721e-06,0.017103468665100076,0.04096245979606487,Pcyt1a
ENSMUSG00000028530,0.029012192781061198,1.9010460845686051e-06,2.099675375048161e-06,0.017078547657318824,0.04093757330901109,Jak1
ENSMUSG00000060791,0.02892064472274488,2.0480079652677286e-06,2.2617426452432123e-06,0.01698694930251103,0.0408461015824175,Gmfg
ENSMUSG00000024399,0.028865524163113283,2.1416918593211004e-06,2.364681306526555e-06,0.016931798556262243,0.04079102688526621,Ltb
ENSMUSG00000071550,0.02875508480019948,2.341930605368272e-06,2.5843418730614346e-06,0.016821298930047954,0.04068067919420913,Cfap44
ENSMUSG00000051375,0.02873468899751196,2.3808256793623376e-06,2.62668322965836e-06,0.016800892029898776,0.040660300289541644,Pcdh1
ENSMUSG00000105006,0.02865076396485173,2.5474972001124874e-06,2.809946172636761e-06,0.016716921437819568,0.0405764446847621,Gm9484
ENSMUSG00000051457,0.02844594589814361,3.002586709960201e-06,3.3104594376628457e-06,0.016511992890605624,0.04037179535071017,Spn
ENSMUSG00000037833,0.028439985908576212,3.0169324596248494e-06,3.3259094472768708e-06,0.016506029701184196,0.040365840256103534,Sh2d4b
ENSMUSG00000069893,0.028366251605034927,3.199939940991617e-06,3.5272706580595424e-06,0.016432255880712402,0.04029216644073163,9930111J21Rik1
ENSMUSG00000001995,0.028281266333111055,3.4240840273687094e-06,3.7735111608647887e-06,0.01634722522324086,0.04020725072588046,Sipa1l2
ENSMUSG00000032462,0.02823810478754569,3.5436095102147074e-06,3.904373633995932e-06,0.016304040693772504,0.04016412444036581,Pik3cb
ENSMUSG00000050335,0.028234174888376436,3.5546889388935003e-06,3.91614954158147e-06,0.01630010870410886,0.04016019774945017,Lgals3
ENSMUSG00000032327,0.02816142536268356,3.7658874916489537e-06,4.1479100029176715e-06,0.01622732054625359,0.040087507547794714,Stra6
ENSMUSG00000032766,0.028125649854419673,3.874108611335632e-06,4.266639439796951e-06,0.016191526086526506,0.04005176116658132,Gng11
ENSMUSG00000026277,0.028081338492340586,4.012286769502849e-06,4.417358548390233e-06,0.01614719129366905,0.04000748583879652,Stk25
ENSMUSG00000029369,0.028064251101130203,4.0668228504474226e-06,4.47690758525696e-06,0.016130094879595918,0.03999041233065434,Afm
ENSMUSG00000014329,0.02804984214404324,4.113361835015895e-06,4.5276409851578365e-06,0.01611567831939551,0.03997601507506407,Bicc1
ENSMUSG00000063651,0.02804065817537433,4.143290653579185e-06,4.560082163305288e-06,0.016106489507249955,0.039966838562100995,Cnfn
ENSMUSG00000027009,0.02796127835488013,4.4108165535444935e-06,4.853985422630674e-06,0.016027067907130908,0.03988752309968749,Itga4
ENSMUSG00000059323,0.02787586250709894,4.717146277158713e-06,5.190521871873583e-06,0.01594160727101733,0.03980217633589282,Tonsl
ENSMUSG00000078853,0.02782770318893256,4.8987383997426915e-06,5.388558354133419e-06,0.015893422777083867,0.039754055892066716,Igtp
ENSMUSG00000032311,0.027775928709903686,5.101423677075562e-06,5.610275681376402e-06,0.015841621294254593,0.03970232314384118,Nrg4
ENSMUSG00000110304,0.027750009479209317,5.205883845913787e-06,5.724525891701987e-06,0.015815688569038464,0.03967642478031763,Gm45450
ENSMUSG00000020099,0.02757501882734445,5.96662781846315e-06,6.5588961398957345e-06,0.015640607230609782,0.039501574591426475,Unc5b
ENSMUSG00000038650,0.027507085364484804,6.289720254584362e-06,6.913299906116027e-06,0.015572638759343605,0.03943369546116037,Rnh1
ENSMUSG00000005873,0.02750012319849734,6.3237623350052395e-06,6.949953110237652e-06,0.015565673011747966,0.0394267388572341,Reep5
ENSMUSG00000037035,0.027381807054061437,6.929944754199959e-06,7.6128141867515755e-06,0.015447296178021543,0.039308517058567076,Inhbb
ENSMUSG00000026110,0.027323284525752653,7.249949170977007e-06,7.963476681653127e-06,0.015388743754731293,0.03925004107293318,Mgat4a
ENSMUSG00000015476,0.027288543405510665,7.446548902429835e-06,8.178527075705476e-06,0.015353984926448896,0.03921532754348904,Prrt1
ENSMUSG00000062939,0.027277725253736767,7.50880251632324e-06,8.245994417222974e-06,0.015343161266399544,0.03920451797742646,Stat4
ENSMUSG00000038421,0.02725361847503154,7.649321030889883e-06,8.398464021618228e-06,0.015319042223312868,0.039180430320769254,Fcrla
ENSMUSG00000048924,0.0271743384488012,8.129390336817891e-06,8.923589831852789e-06,0.015239721961123463,0.03910121308351494,Ccdc125
ENSMUSG00000039710,0.027019258675021276,9.152985820571126e-06,1.0044980048914757e-05,0.015084563916023188,0.03894625569788822,Slc7a12
ENSMUSG00000030742,0.026997936858368335,9.302998531751182e-06,1.0207371660907595e-05,0.015063231382841866,0.038924950663445194,Lat
ENSMUSG00000022372,0.02697898009336361,9.438341501981753e-06,1.0353599716961117e-05,0.015044265099128054,0.03890600881003317,Sla
ENSMUSG00000059588,0.02693586796377437,9.753180861040557e-06,1.0695450006624143e-05,0.015001131353737561,0.03886293056098904,Calcrl
ENSMUSG00000020053,0.026912962624113877,9.924509492453855e-06,1.088213760137484e-05,0.014978214547738736,0.03884004320392177,Igf1
ENSMUSG00000028977,0.02689814972911968,1.0036834271586481e-05,1.1004094147118168e-05,0.014963394244133931,0.03882524193161646,Casz1
ENSMUSG00000036731,0.026880038678335653,1.017581876497219e-05,1.1155249687538028e-05,0.014945274142305023,0.03880714508425223,Cysrt1
ENSMUSG00000020469,0.026767648210201514,1.1080275141564143e-05,1.2142767278426458e-05,0.014832827682003813,0.038694842582350966,Myl7
ENSMUSG00000029204,0.026752449057090226,1.1208326696255216e-05,1.2281751803917616e-05,0.014817620979950569,0.03867965530224688,Rhoh
ENSMUSG00000098682,0.026659625873758707,1.2021546206470748e-05,1.316708237291429e-05,0.014724751814074684,0.03858690450931162,Otx2os1
ENSMUSG00000035778,0.02663552211576668,1.2241753302341802e-05,1.3406804624183333e-05,0.014700636149293627,0.03856281951560281,Ggta1
ENSMUSG00000024556,0.0265915143795424,1.2653765116138099e-05,1.3856510201640494e-05,0.014656606709918139,0.038518846002753404,Me2
ENSMUSG00000052609,0.02658832525916382,1.268413107515503e-05,1.3888241623951637e-05,0.014653416018570052,0.03851565936065413,Plekhg3
ENSMUSG00000042349,0.026524141257400085,1.3310259285973474e-05,1.4572212925304877e-05,0.014589200451261677,0.03845152518498383,Ikbke
ENSMUSG00000073421,0.026456886904778737,1.3997922279079974e-05,1.532339603621234e-05,0.014521913128732807,0.03838432293654369,H2-Ab1
ENSMUSG00000035310,0.02637354162382594,1.4897184666066064e-05,1.6306025247445342e-05,0.014438527139646355,0.03830104207624947,Lin54
ENSMUSG00000038623,0.026199360797940163,1.695755594239654e-05,1.855718531669571e-05,0.014264261775033286,0.0381269953462027,Tm6sf1
ENSMUSG00000028899,0.026174849761630942,1.7268425586725473e-05,1.8893244624426117e-05,0.014239738900477448,0.038102503122014526,Taf12
ENSMUSG00000015365,0.026110126139932417,1.811561876123734e-05,1.9817983548011532e-05,0.014174984087824362,0.038037829106549764,Mov10l1
ENSMUSG00000040188,0.0261089747044315,1.8131042938104718e-05,1.9832687528007785e-05,0.014173832098341619,0.03803667855264084,Scamp2
ENSMUSG00000079553,0.02604304574812096,1.9035368956308688e-05,2.0819609489564353e-05,0.01410787147495441,0.03797080002182583,Kifc1
ENSMUSG00000022220,0.02602304351023194,1.931812035865816e-05,2.1126553323116974e-05,0.014087859650104258,0.037950813062067705,Adcy4
ENSMUSG00000028238,0.02593015361192797,2.068444854355975e-05,2.261584139903756e-05,0.013994925355493239,0.03785799398995559,Atp6v0d2
ENSMUSG00000084956,0.0258065112848947,2.2646351803341744e-05,2.4752816486328278e-05,0.013871224254072414,0.03773444561775086,Gm16194
ENSMUSG00000045273,0.025782500032372736,2.3047345463694657e-05,2.5188355698026948e-05,0.01384720162996898,0.03771045256890549,Cenph
ENSMUSG00000032343,0.025764697748376655,2.334899976491763e-05,2.5515243978710118e-05,0.0138293909238152,0.037692663772495985,Impg1
ENSMUSG00000029417,0.025759922524580654,2.343055124628836e-05,2.5598766793716116e-05,0.013824613442176652,0.03768789216527823,Cxcl9
ENSMUSG00000054622,0.025753535095454666,2.3540059830477837e-05,2.5715599552630365e-05,0.013818222993769986,0.0376815095729049,D730045B01Rik
ENSMUSG00000022206,0.02572312289576058,2.4068171203631605e-05,2.6283904339446985e-05,0.013787796431873514,0.03765112038889135,Npr3
ENSMUSG00000071424,0.02571520472889618,2.4207509389593146e-05,2.643318343480361e-05,0.013779874529270673,0.03764320821080489,Grid2
ENSMUSG00000053702,0.025694145189918766,2.45818444034024e-05,2.683607467620349e-05,0.013758805061834769,0.03762216459259203,Nebl
ENSMUSG00000061086,0.025599265225280558,2.633769483319543e-05,2.8737255682700963e-05,0.013663880497754058,0.03752735622489488,Myl4
ENSMUSG00000084992,0.025584952229950626,2.661270758194108e-05,2.9030988962518908e-05,0.013649560793107007,0.03751305401158932,Gm13842
ENSMUSG00000004043,0.025459298871674817,2.9147071428180855e-05,3.178524692277083e-05,0.013523848744082979,0.03738749509862128,Stat5a
ENSMUSG00000032060,0.025453169872937758,2.92763797370434e-05,3.1919297576366554e-05,0.01351771689223596,0.037381370697013326,Cryab
ENSMUSG00000020309,0.025447793405982997,2.9390260051067453e-05,3.203996517068293e-05,0.013512337923221419,0.03737599826200439,Chac2
ENSMUSG00000060802,0.025351450733806426,3.15036923417839e-05,3.43401922190799e-05,0.013415950532912488,0.03727972772270216,B2m
ENSMUSG00000028878,0.025280456070463135,3.3152645471980326e-05,3.612186257570313e-05,0.013344923058845685,0.03720878607219176,Fam76a
ENSMUSG00000003444,0.025085030754482877,3.8125587572381e-05,4.1526617549701557e-05,0.013149408047678978,0.03701350606238623,Med29
ENSMUSG00000003657,0.025060183701575083,3.8806391815026334e-05,4.226355022329158e-05,0.013124549656010084,0.036988677418931255,Calb2
ENSMUSG00000040732,0.025025129683512948,3.9786511002107194e-05,4.332154943609233e-05,0.013089479666406282,0.036953649347729586,Erg
ENSMUSG00000009654,0.025016135477031715,4.0041752500903635e-05,4.359472237441876e-05,0.013080481366659456,0.03694466179400296,Oit3
ENSMUSG00000042064,0.024928997619568235,4.259635795984287e-05,4.636085977344675e-05,0.012993303952825457,0.0368575882899835,Myo3b
ENSMUSG00000016194,0.024912366824976273,4.3101171946852637e-05,4.6905182225326624e-05,0.012976665629277791,0.03684096975705765,Hsd11b1
ENSMUSG00000074577,0.024905023145892186,4.3325884799281805e-05,4.7144597170056366e-05,0.012969318627727745,0.03683363149027164,Fam65c
ENSMUSG00000038663,0.024718894241633788,4.94065997050745e-05,5.373787220477975e-05,0.012783105944325602,0.03664763933367293,Fsd2
ENSMUSG00000009378,0.024684077768040956,5.0630368438697474e-05,5.5062934680475774e-05,0.012748273891279856,0.03661284834775911,Slc16a12
ENSMUSG00000017344,0.02465145934326945,5.1802896566554827e-05,5.633198843687998e-05,0.01271564089690625,0.03658025377533178,Vtn
ENSMUSG00000035248,0.024515008797991986,5.699262500309423e-05,6.19485054381459e-05,0.012579129679199313,0.036443902734863566,Zcchc6
ENSMUSG00000021730,0.024435833270424565,6.022586052592948e-05,6.544866390559604e-05,0.012499919150396829,0.036364784741405864,Hcn1
ENSMUSG00000028082,0.024422061934129647,6.080566970972928e-05,6.607157417117167e-05,0.012486141741482097,0.03635102339699627,Sh3d19
ENSMUSG00000026875,0.024372885859695832,6.291953482211674e-05,6.83462250946304e-05,0.012436944019311983,0.03630188296567133,Traf1
ENSMUSG00000037944,0.024350273614716,6.391471270467732e-05,6.941969447667789e-05,0.012414321839620551,0.03627928709081831,Ccr7
ENSMUSG00000034116,0.024299306404632993,6.621271647867975e-05,7.18843952650958e-05,0.012363332281852426,0.03622835673369952,Vav1
ENSMUSG00000089661,0.02423608016818891,6.917217582181927e-05,7.508920519085896e-05,0.012300078408752343,0.03616517612826213,Mia
ENSMUSG00000020593,0.024087340201760912,7.663538561185995e-05,8.3172764935815e-05,0.012151273803685431,0.03601654313290551,Lpin1
ENSMUSG00000021069,0.02402342907847494,8.007066449952193e-05,8.687280514215247e-05,0.012087335068621733,0.03595267781122927,Pygl
ENSMUSG00000028528,0.02401382825003451,8.059912414915079e-05,8.743667189102929e-05,0.012077730100729775,0.035943083854759764,Dnajc6
ENSMUSG00000063234,0.023940749063119306,8.473103889644975e-05,9.189917450807999e-05,0.012004619477502273,0.03587005690355838,Gpr84
ENSMUSG00000034485,0.023938441200975723,8.486473075175847e-05,9.203419450358797e-05,0.012002310624669499,0.03586775068895874,Uaca
ENSMUSG00000104835,0.023743209914835015,9.692459104446079e-05,0.00010506730736526916,0.011806995992956497,0.03567265831514836,Gm5547
ENSMUSG00000022157,0.023682114598014368,0.00010101950000000053,0.00010948249701961692,0.011745874781237436,0.03561160628250299,Mcpt8
ENSMUSG00000027955,0.023583232958990865,0.00010799485821504994,0.00011701685796408054,0.01164695142080292,0.03551279450943331,Fam198b
ENSMUSG00000026495,0.02350627411880422,0.00011373560028527134,0.00012318379755796744,0.0115699602708395,0.03543588988398364,Efcab2
ENSMUSG00000022311,0.02344648019474705,0.00011839333540958181,0.00012821457159365585,0.011510141341083,0.03537613798506343,Csmd3
ENSMUSG00000027938,0.023335588544172312,0.0001275112022093476,0.0001380738518780158,0.011399203541986815,0.03526532404702332,Creb3l4
ENSMUSG00000026787,0.023312491934138917,0.00012949175884622704,0.00014020329021895522,0.011376097357073709,0.03524224358611176,Gad2
ENSMUSG00000097080,0.02324642745825822,0.0001353181079937314,0.00014647987442490952,0.011310005564026851,0.035176225232172925,1700086O06Rik
ENSMUSG00000044199,0.02320158489531687,0.0001394126142089865,0.0001508957833196087,0.011265144518442157,0.03513141391608534,S1pr4
ENSMUSG00000037572,0.02316825594401774,0.00014253112299719302,0.00015425446211817426,0.011231801861163716,0.035098108157735904,Wdhd1
ENSMUSG00000039264,0.023029858112950847,0.0001561970733254595,0.000168934753758879,0.011093347400238304,0.034959806351460246,Gimap3
ENSMUSG00000039236,0.022933135439385226,0.00016646991864220078,0.00017998693766050467,0.010996585421234406,0.03486315051588318,Isg20
ENSMUSG00000044456,0.022847172217670984,0.00017613028398698105,0.00019041111782376328,0.010910587454057088,0.03477724650976329,Rin3
ENSMUSG00000070873,0.02271982458706616,0.00019141464620664475,0.00020691238374948086,0.0107831886753834,0.03464998627829814,Lilra5
ENSMUSG00000030878,0.02269699841157129,0.00019428270875879582,0.00020998995758624708,0.010760353372908638,0.034627175727601725,Cdr2
ENSMUSG00000019787,0.02268318196475253,0.00019603828379124603,0.00021184167256456239,0.01074653140767251,0.03461336873227222,Trdn
ENSMUSG00000100775,0.022643424165884128,0.00020117359487931166,0.0002173674715065496,0.010706757754617664,0.034573638105322935,Gm29107
ENSMUSG00000018845,0.022630119861118903,0.00020292007728197245,0.00021923085272468934,0.01069344815293963,0.03456034288478049,Unc45b
ENSMUSG00000049690,0.022604473884554027,0.0002063269357660822,0.00022288747517131057,0.010667791977741875,0.03453471440745697,Nckap5
ENSMUSG00000039474,0.022585690011942872,0.00020885622424764573,0.00022559540316228747,0.010649000645321004,0.03451594334185348,Wfs1
ENSMUSG00000021474,0.022509061524631023,0.00021947919402040818,0.00023696738719543097,0.010572341813194816,0.034439367013299735,Sfxn1
ENSMUSG00000021009,0.022345134132663064,0.0002439306800308401,0.0002632818996555209,0.010408349977255378,0.034275550731512235,Ptpn21
ENSMUSG00000022906,0.02228981781550199,0.00025274273397149944,0.00027267529827543365,0.010353012058757435,0.03422027176315304,Parp9
ENSMUSG00000002897,0.02223110185990301,0.0002624224441445604,0.00028305732299057317,0.010294273254237365,0.03416159537187783,Il17ra
ENSMUSG00000039982,0.02221946716004119,0.0002643813000687966,0.0002851394521880895,0.010282634036589003,0.034149968502013094,Dtx4
ENSMUSG00000049537,0.02220640678671908,0.0002665965129293552,0.00028749758754378863,0.010269568595740703,0.03413691691429999,Tecrl
ENSMUSG00000030235,0.022166455097021975,0.00027348134521118663,0.00029489038733144986,0.010229601429781557,0.03409699207452266,Slco1c1
ENSMUSG00000051682,0.022155316226688065,0.00027543039454121644,0.00029695999411451907,0.0102184582513335,0.03408586068338604,Treml4
ENSMUSG00000043079,0.02208984958217325,0.0002871511787723146,0.00030956358211763107,0.010152966346593935,0.03402043793664398,Synpo
ENSMUSG00000034035,0.02207895708082719,0.0002891460759581812,0.0003116469885300509,0.01014206965232663,0.034009552729195966,Ccdc17
ENSMUSG00000020901,0.02207254756960561,0.000290325999603138,0.0003128850087327708,0.010135657675175222,0.03400314750862453,Pik3r5
ENSMUSG00000036585,0.021942554014008415,0.0003152519352753623,0.00033971113715017487,0.01000561431902974,0.03387324076170532,Fgf1
ENSMUSG00000037012,0.02190412970289222,0.0003229948137161918,0.000347979760521646,0.009967175364869674,0.03383484203284987,Hk1
ENSMUSG00000032026,0.021788741392644556,0.000347329924534521,0.0003741569800005612,0.009851743293563026,0.03371953033449114,Rexo2
ENSMUSG00000052688,0.021774772381402657,0.0003503896397538992,0.00037741236509467816,0.009837769006156995,0.033705570576397725,Rab7b
ENSMUSG00000014030,0.021751227635636517,0.0003556039033668489,0.00038298751035740325,0.009814215377977149,0.03368204141626241,Pax5
ENSMUSG00000102439,0.02169153455778483,0.0003691506519049565,0.0003974918185689205,0.00975449983987244,0.03362238779344634,Flg
ENSMUSG00000032239,0.021644873844965152,0.00038007416099145345,0.00040920990632154766,0.009707821629675217,0.033575757862528914,Rp9
ENSMUSG00000020232,0.021596459014479066,0.0003917271495871675,0.00042162000816614733,0.009659388699025485,0.03352737491622194,Hmg20b
ENSMUSG00000053559,0.021516947312964402,0.0004115917697137719,0.00044290516487008704,0.009579847393124305,0.03344791545677738,Smagp
