,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000028469,0.6424378460303137,0.0,0.0,0.6353718577470262,0.6493962611669643,Npr2
ENSMUSG00000027460,0.6412147879433219,0.0,0.0,0.6341300141316928,0.648191906395588,Angpt4
ENSMUSG00000074971,0.639667795090998,0.0,0.0,0.6325593126332228,0.6466685205520601,Fibin
ENSMUSG00000049866,0.6372452570001963,0.0,0.0,0.6300997650786981,0.6442828380235165,Arl4c
ENSMUSG00000061723,0.6364456647428435,0.0,0.0,0.6292879888051834,0.6434953803905342,Tnnt3
ENSMUSG00000021750,0.6341539516995855,0.0,0.0,0.6269614416561639,0.6412383637447823,Fam107a
ENSMUSG00000063605,0.6314022204030805,0.0,0.0,0.6241680534589704,0.6385281315245038,Ccdc102a
ENSMUSG00000022665,0.63101964033279,0.0,0.0,0.6237796963698986,0.6381513071786941,Ccdc80
ENSMUSG00000004105,0.6300648632569305,0.0,0.0,0.6228105176040248,0.6372108793392056,Angptl2
ENSMUSG00000021835,0.6300033468321283,0.0,0.0,0.6227480740397048,0.6371502867080349,Bmp4
ENSMUSG00000074577,0.6298094675209458,0.0,0.0,0.6225512732977752,0.636959318309159,Fam65c
ENSMUSG00000023886,0.6296773714007924,0.0,0.0,0.6224171872400711,0.6368292049832072,Smoc2
ENSMUSG00000038700,0.6286203289762464,0.0,0.0,0.6213442365445317,0.6357880143447454,Hoxb5
ENSMUSG00000018733,0.6271457999376389,0.0,0.0,0.619847561728243,0.6343355542964872,Pex12
ENSMUSG00000037166,0.625932834767,0.0,0.0,0.6186164189798333,0.6331407052863728,Ppp1r14a
ENSMUSG00000024909,0.625543315722254,0.0,0.0,0.6182210701976972,0.632756996590459,Efemp2
