,NMP_1_corr,NMP_1_pval,NMP_1_qval,NMP_1_ci_low,NMP_1_ci_high,gene_annotation
ENSMUSG00000090112,-0.018351623842696996,4.1688556308090005e-08,4.5604056071833265e-08,-0.024908622908453477,-0.011793045837068755,Shprh
ENSMUSG00000004328,-0.018373097401593146,4.0201773567147085e-08,4.398154997863805e-08,-0.024930090371140037,-0.01181452364587608,Hif3a
ENSMUSG00000022361,-0.01838464697229672,3.942350438996702e-08,4.3132029757251026e-08,-0.024941636660491453,-0.011826075504900554,Zhx1
ENSMUSG00000060671,-0.01841584638237449,3.7393459952536605e-08,4.091466771044515e-08,-0.024972827197749216,-0.011857281105281623,Atp8b2
ENSMUSG00000019659,-0.01844289051931333,3.5716114737084044e-08,3.9084598369802435e-08,-0.024999863633260046,-0.011884330618408503,Ccdc12
ENSMUSG00000054455,-0.018472818704748123,3.3944940771391315e-08,3.714969179901933e-08,-0.0250297832847882,-0.01191426476454919,Vapb
ENSMUSG00000046207,-0.018475512571411196,3.3789761726021314e-08,3.698151071623391e-08,-0.025032476382729322,-0.011916959168318185,Pik3r6
ENSMUSG00000028558,-0.018504913986826403,3.2140220918268755e-08,3.518086063242686e-08,-0.025061869401967158,-0.011946366452010339,Calr4
ENSMUSG00000051910,-0.018508729858359413,3.1931948241760754e-08,3.4954442606969105e-08,-0.02506568418296861,-0.011950183085991203,Sox6
ENSMUSG00000020097,-0.018572491201563252,2.8639522229918405e-08,3.136295940182679e-08,-0.025129427275670198,-0.012013957197599892,Sgpl1
ENSMUSG00000025486,-0.018579042456046836,2.8320525653162713e-08,3.101639512161883e-08,-0.02513597665195812,-0.012020509767015056,Sirt3
ENSMUSG00000049091,-0.018589761512498408,2.780600948156142e-08,3.045425992734514e-08,-0.02514669263412248,-0.012031230976151162,Sephs2
ENSMUSG00000034416,-0.018602934744603335,2.7186105529133296e-08,2.9776644492830154e-08,-0.025159862086004618,-0.012044406855872672,Pkd1l2
ENSMUSG00000041439,-0.018611144117612714,2.680659508534644e-08,2.9362280728772062e-08,-0.02516806910208126,-0.012052617879991376,Mfsd6
ENSMUSG00000020154,-0.01861479458333765,2.663949396003835e-08,2.918055035722591e-08,-0.025171718519463926,-0.012056269080199968,Ptprb
ENSMUSG00000027641,-0.01866330918694102,2.4512455356415448e-08,2.6859008520137103e-08,-0.025220219174028124,-0.012104793461681019,Rbl1
ENSMUSG00000026626,-0.01872148782399108,2.217847007561285e-08,2.43081021961719e-08,-0.02527838104270919,-0.012162983865079628,Ppp2r5a
ENSMUSG00000014599,-0.01873025840551913,2.1845878072792635e-08,2.3946780893079953e-08,-0.02528714909251147,-0.012171756224268636,Csf1
ENSMUSG00000034573,-0.018735316912894703,2.1656259638907855e-08,2.3741046912594467e-08,-0.02529220613923399,-0.012176815757384314,Ptpn13
ENSMUSG00000024749,-0.018771501745691782,2.0345698766323203e-08,2.2307310146508608e-08,-0.025328380513809888,-0.012213007937363187,Tmc1
ENSMUSG00000042581,-0.018793965218870733,1.957119616359221e-08,2.146100974580241e-08,-0.025350837485906785,-0.012235475980303428,Thsd7b
ENSMUSG00000028464,-0.018798229910957212,1.942742531818251e-08,2.1304307758810888e-08,-0.02535510094301489,-0.012239741540707434,Tpm2
ENSMUSG00000026204,-0.018806946920286165,1.9136741462593867e-08,2.0987415749747826e-08,-0.02536381542731219,-0.012248460325615664,Ptprn
ENSMUSG00000098183,-0.01881954116791342,1.872421011500284e-08,2.0536824067167735e-08,-0.025376406025039076,-0.01226105714034332,Gm27010
ENSMUSG00000026924,-0.018876962313968397,1.69502453627065e-08,1.859362095188857e-08,-0.025433810503684717,-0.012318490017000677,Sec16a
ENSMUSG00000107879,-0.018919915702371892,1.573108085633436e-08,1.7259339404089784e-08,-0.02547675139590654,-0.012361452208671395,9330102E08Rik
ENSMUSG00000032932,-0.018946099840370354,1.503013496191601e-08,1.6493245444934383e-08,-0.025502927904433995,-0.012387641724970328,Hspa13
ENSMUSG00000027997,-0.018965308894604894,1.453530032652629e-08,1.5951666977332087e-08,-0.025522131355862947,-0.012406854730524164,Casp6
ENSMUSG00000030105,-0.01897148749668607,1.4379527311018436e-08,1.5782125817618446e-08,-0.025528308154770276,-0.012413034604578547,Arl8b
ENSMUSG00000051650,-0.018989040468519104,1.3945782711077553e-08,1.5307441752609805e-08,-0.025545856001182355,-0.012430591192731096,B3gnt2
ENSMUSG00000032643,-0.01900998981970713,1.3444731811610247e-08,1.4758788135502763e-08,-0.02556679922992664,-0.012451544865264636,Fhl3
ENSMUSG00000031703,-0.019043631825230722,1.2676486489283855e-08,1.3916700781832284e-08,-0.025600431391537948,-0.012485193822373817,Itfg1
ENSMUSG00000027715,-0.019044489753785743,1.2657463597874421e-08,1.3896438145821794e-08,-0.025601289068862325,-0.012486051928400367,Ccna2
ENSMUSG00000022673,-0.01905880810956061,1.2344046228543575e-08,1.355294799227269e-08,-0.025615603230310948,-0.012500373247503369,Mcm4
ENSMUSG00000027086,-0.019064251239908032,1.222688960875578e-08,1.3426118953180908e-08,-0.025621044765477757,-0.012505817505067372,Fastkd1
ENSMUSG00000024695,-0.019070621439511187,1.2091150735982921e-08,1.3278254366411087e-08,-0.02562741309771706,-0.012512189024367484,Zfp91
ENSMUSG00000042258,-0.01907393703337338,1.2021081220535832e-08,1.3201895962005536e-08,-0.025630727719433637,-0.012515505305322992,Isl1
ENSMUSG00000033066,-0.019079056904938718,1.1913655725166936e-08,1.3084503483082022e-08,-0.025635846089548605,-0.012520626238167052,Gas7
ENSMUSG00000044783,-0.019096274749519578,1.1559189518167841e-08,1.2696905021924519e-08,-0.025653058882313045,-0.012537847654293352,Hjurp
ENSMUSG00000063787,-0.019097171835875462,1.1541004727902717e-08,1.2677497565185786e-08,-0.025653955705351977,-0.012538744926840996,Chchd1
ENSMUSG00000043664,-0.019102568333354875,1.1432197796518873e-08,1.2559099749435383e-08,-0.025659350618603704,-0.012544142544595278,Tmem221
ENSMUSG00000039741,-0.01910932536884414,1.1297363823934425e-08,1.2412641036661505e-08,-0.025666105669919215,-0.012550900983336423,Bahcc1
ENSMUSG00000037973,-0.01911500748209049,1.1185176770000898e-08,1.2289928845695325e-08,-0.025671786114174526,-0.01255658427706645,Ccdc129
ENSMUSG00000035769,-0.019198083611097917,9.663484212554483e-09,1.0623645026939402e-08,-0.02575483779311468,-0.012639677713887682,Xylb
ENSMUSG00000032875,-0.019228034096669767,9.165866326111732e-09,1.007793775363615e-08,-0.025784779441786147,-0.012669634461461814,Arhgef17
ENSMUSG00000044365,-0.019242872112713107,8.928654940921324e-09,9.818001438082243e-09,-0.02579961307551033,-0.012684475584176192,Cxxc4
ENSMUSG00000020246,-0.019336034841248267,7.570032243730795e-09,8.324424761413467e-09,-0.02589274822301518,-0.012777657884442012,Hcfc2
ENSMUSG00000050315,-0.019347716214497903,7.414567078505101e-09,8.153831896060972e-09,-0.02590442612993784,-0.012789341719764553,Synpo2
ENSMUSG00000068399,-0.01935013860751945,7.382718811636846e-09,8.119535578897503e-09,-0.025906847803915226,-0.01279176462357597,Gm7247
ENSMUSG00000104586,-0.019357878331021722,7.2818502401678605e-09,8.008958791228836e-09,-0.02591458522950289,-0.012799505979605505,4921539H07Rik
ENSMUSG00000043940,-0.019366765740731758,7.167676904081953e-09,7.883738166339042e-09,-0.025923469999582692,-0.012808395264892098,Wdfy3
ENSMUSG00000036513,-0.01937142691824719,7.1084943216783105e-09,7.81969409856382e-09,-0.02592812979227782,-0.012813057426505113,Commd2
ENSMUSG00000038305,-0.019404593986110455,6.700883081327825e-09,7.3726229627049415e-09,-0.025961286998088744,-0.012846231505044969,Spats2l
ENSMUSG00000044308,-0.019450124627332376,6.178155765124943e-09,6.7984080470306384e-09,-0.02600680407751962,-0.012891771793802662,Ubr3
ENSMUSG00000021493,-0.019464893327114416,6.017283835830883e-09,6.621682252580335e-09,-0.02602156837244616,-0.012906543628784078,Pdlim7
ENSMUSG00000052684,-0.019482545655375133,5.830342092331589e-09,6.417113867885649e-09,-0.026039215432038722,-0.012924199708155917,Jun
ENSMUSG00000026380,-0.01949656619084687,5.68589903338011e-09,6.25897565761964e-09,-0.02605323177990706,-0.012938223225898673,Tfcp2l1
ENSMUSG00000026308,-0.01951378294380738,5.513284419039959e-09,6.069507625157792e-09,-0.026070443387102866,-0.012955443644518375,Klhl30
ENSMUSG00000023348,-0.019546611349055668,5.1981646713472296e-09,5.723366025871886e-09,-0.026103261969783416,-0.012988279050120418,Trip6
ENSMUSG00000072720,-0.019554146396436118,5.12834756236732e-09,5.646748109751656e-09,-0.026110794760612482,-0.012995815706275865,Myo18b
ENSMUSG00000026357,-0.019554949630077333,5.1209591171108185e-09,5.6388656879089036e-09,-0.026111597753662126,-0.012996619111455934,Rgs18
ENSMUSG00000046794,-0.01958476963290205,4.853874385384106e-09,5.345009145584436e-09,-0.026141408818550566,-0.013026445488643198,Ppp1r3b
ENSMUSG00000050295,-0.019620500268977846,4.551667215973393e-09,5.012897926998553e-09,-0.026177128729740574,-0.013062183777916061,Foxc1
ENSMUSG00000029452,-0.019633796982330576,4.443946410893705e-09,4.895139857340493e-09,-0.02619042144768534,-0.013075483343589166,Tmem116
ENSMUSG00000026309,-0.01965056175582345,4.311660990189957e-09,4.749636604053473e-09,-0.026207181180379884,-0.01309225171665426,Ilkap
ENSMUSG00000026519,-0.019667724287752743,4.1802089820392525e-09,4.6056583614713576e-09,-0.026224338548095538,-0.013109417937379726,Tmem63a
ENSMUSG00000036281,-0.019671838328731026,4.149282853040089e-09,4.571789822189125e-09,-0.026228451350583052,-0.013113532863175995,Snapc4
ENSMUSG00000019528,-0.019697042502554846,3.964621840335523e-09,4.368913618667763e-09,-0.02625364793209783,-0.01313874246257919,Gyg
ENSMUSG00000030815,-0.019736772143361357,3.6896675156096114e-09,4.0670161104088705e-09,-0.026293365588140567,-0.013178480672720693,Phkg2
ENSMUSG00000000739,-0.019754113415823057,3.575558689010648e-09,3.941414130677925e-09,-0.026310701622979275,-0.01319582569203729,Sult5a1
ENSMUSG00000018654,-0.01978336427428154,3.3908209981417247e-09,3.7382773752301585e-09,-0.026339943637799592,-0.013225082879547654,Ikzf1
ENSMUSG00000026664,-0.019832710962728355,3.1000175875353567e-09,3.417828901574749e-09,-0.026389275381448474,-0.013274440270663018,Phyh
ENSMUSG00000070493,-0.019852008063085857,2.993031218834026e-09,3.3000225653320014e-09,-0.026408566628933386,-0.013293741565008501,Chchd2
ENSMUSG00000017210,-0.01985431106899746,2.9805056615929846e-09,3.2863598600364195e-09,-0.0264108689360097,-0.01329604507177662,Med24
ENSMUSG00000034024,-0.01987219630649384,2.884953757902012e-09,3.1812883298455063e-09,-0.026428748743955257,-0.013313934201314522,Cct2
ENSMUSG00000047369,-0.019886143313310053,2.8125182271961583e-09,3.101551720900111e-09,-0.02644269151386666,-0.013327884246079596,Dnah14
ENSMUSG00000020475,-0.019887596930076593,2.8050713965243928e-09,3.0934785485993304e-09,-0.026444144688898046,-0.013329338179621078,Pgam2
ENSMUSG00000021136,-0.01995076536217958,2.4993678484243264e-09,2.757086732916119e-09,-0.026507293898172673,-0.01339252040429729,Smoc1
ENSMUSG00000055980,-0.01995591635241298,2.4759225229862646e-09,2.731346593474064e-09,-0.026512443318597204,-0.013397672521538055,Irs1
ENSMUSG00000111866,-0.019965190569484738,2.434248721452805e-09,2.6854942533861723e-09,-0.026521714708393783,-0.013406948768633674,RP23-291C4.3
ENSMUSG00000021189,-0.01998336076776329,2.354571939696214e-09,2.5977105357877883e-09,-0.026539879364158563,-0.013425122947440712,Atxn3
ENSMUSG00000022528,-0.019987240078358753,2.3378931160931014e-09,2.5794253263073662e-09,-0.026543757490874616,-0.013429003108434473,Hes1
ENSMUSG00000021495,-0.019992021737029315,2.3174929981512217e-09,2.5570325404731617e-09,-0.02654853769001762,-0.013433785815582213,Fam193b
ENSMUSG00000022109,-0.020074531382728425,1.9916082781226885e-09,2.1979577670907648e-09,-0.02663102210369315,-0.013516313600485316,Med4
ENSMUSG00000074607,-0.020074895721093926,1.990273374260039e-09,2.196583290696416e-09,-0.026631386330443454,-0.013516678019146359,Tox2
ENSMUSG00000097322,-0.020083912973562653,1.9575113246599417e-09,2.160522276603771e-09,-0.026640400819918832,-0.013525697259457976,A530083I20Rik
ENSMUSG00000032555,-0.020128548033451682,1.8029236928593945e-09,1.9901709606637828e-09,-0.026685022187392084,-0.01357034217480965,Topbp1
ENSMUSG00000022849,-0.020167371417113937,1.6781887392955578e-09,1.8526479283805997e-09,-0.026723833640203847,-0.013609174151973859,Hspbap1
ENSMUSG00000028626,-0.020188555718346494,1.6137148504942695e-09,1.7815516439289224e-09,-0.02674501142293336,-0.013630363150664173,Col9a2
ENSMUSG00000030399,-0.020215207786106037,1.5360212665505858e-09,1.695853680022933e-09,-0.02677165528137404,-0.013657021136683694,Ckm
ENSMUSG00000031538,-0.02023852269973829,1.4710546733462042e-09,1.6241999523315198e-09,-0.026794963005952382,-0.013680341235184721,Plat
ENSMUSG00000063952,-0.020271826889876252,1.3828762721623688e-09,1.5271163690968596e-09,-0.026828256914521315,-0.013713652844023152,Brpf3
ENSMUSG00000029371,-0.02028839306573635,1.3409549105566743e-09,1.4809556458993058e-09,-0.0268448179707044,-0.01373022271551603,Cxcl5
ENSMUSG00000021196,-0.020295185135510894,1.324127685296221e-09,1.4625031683563281e-09,-0.02685160794039034,-0.013737016301527235,Pfkp
ENSMUSG00000097819,-0.020334757091941682,1.230105613075534e-09,1.3589611686568804e-09,-0.026891167649254658,-0.013776597103895939,Gm26813
ENSMUSG00000062866,-0.02033847477726105,1.2216145795452639e-09,1.3496414146152778e-09,-0.02689488418289082,-0.013780315621324944,Phactr2
ENSMUSG00000028480,-0.02039000649458326,1.1096421518541175e-09,1.2261548275044912e-09,-0.026946399917790517,-0.013831858891399729,Glipr2
ENSMUSG00000030045,-0.02039296724741259,1.1035221871456515e-09,1.2195020362245144e-09,-0.026949359751292465,-0.013834820309050772,Mrpl19
ENSMUSG00000106554,-0.020406051609237058,1.076868196836051e-09,1.1901002866726109e-09,-0.02696244004898577,-0.013847907610278624,Gm43419
ENSMUSG00000001156,-0.020427119819341165,1.0352640995274924e-09,1.144276062287804e-09,-0.02698350171037907,-0.01386898055808038,Mxd1
ENSMUSG00000000530,-0.02042787326056619,1.0338056574300525e-09,1.1427154916811926e-09,-0.02698425491730132,-0.013869734168842815,Acvrl1
ENSMUSG00000086804,-0.020461585577346543,9.70559351907578e-10,1.0729995140505608e-09,-0.027017956742713158,-0.013903454079107225,Gm43154
ENSMUSG00000068479,-0.020584913334855234,7.697638056174956e-10,8.515089414517122e-10,-0.027141245993280803,-0.014026809742501554,Mfap1a
ENSMUSG00000071650,-0.02060822339939696,7.366583585156357e-10,8.149245750327065e-10,-0.02716454875724854,-0.0140501251039398,Ganab
ENSMUSG00000031485,-0.02061801432455249,7.231710415438524e-10,8.00076397439828e-10,-0.027174336613819298,-0.014059918256077289,Prosc
ENSMUSG00000043008,-0.020618920427281768,7.219351035436051e-10,7.987450165473657e-10,-0.027175242432502356,-0.014060824564966578,Klhl6
ENSMUSG00000021710,-0.020632930242882815,7.03085692757391e-10,7.779953095628026e-10,-0.027189247854918587,-0.014074837569506534,Nln
ENSMUSG00000004266,-0.020643155098588238,6.896326696556509e-10,7.631433409377357e-10,-0.02719946950269855,-0.014085064754237759,Ptpn6
ENSMUSG00000032306,-0.02065587733851416,6.732440456688329e-10,7.450413688479755e-10,-0.027212187749260507,-0.014097789893961467,Mpi
ENSMUSG00000021799,-0.02066646985276444,6.598893088780248e-10,7.302953487299196e-10,-0.02722277693702373,-0.014108384824198862,Opn4
ENSMUSG00000055538,-0.020673781718811766,6.508218608119495e-10,7.2032539902876e-10,-0.027230086505984658,-0.014115698358827786,Zcchc24
ENSMUSG00000016386,-0.020681234894905254,6.417043070825298e-10,7.103302140437453e-10,-0.027237537339876376,-0.014123153236472254,Mpped2
ENSMUSG00000038393,-0.020689159975455385,6.321461772327879e-10,6.998445661459805e-10,-0.027245459929127025,-0.014131080127108361,Txnip
ENSMUSG00000039176,-0.0207039515170073,6.14676843418317e-10,6.80565765934905e-10,-0.027260246818660506,-0.014145875049248897,Polg
ENSMUSG00000026837,-0.020705956280329764,6.123456954777737e-10,6.780153114174394e-10,-0.02726225095125346,-0.014147880270978524,Col5a1
ENSMUSG00000041482,-0.02076657755856823,5.457897359385913e-10,6.044580087854343e-10,-0.02732285313220765,-0.014208515435731383,Piezo2
ENSMUSG00000086825,-0.02078889343412989,5.231121734857921e-10,5.794734742565948e-10,-0.02734516196555041,-0.014230836435335768,Gm15675
ENSMUSG00000023206,-0.020880319103606316,4.3942987842247236e-10,4.869068677240068e-10,-0.027436558715650452,-0.014322283165689228,Il15ra
ENSMUSG00000037822,-0.02089681777584037,4.2578858899167956e-10,4.718556279360739e-10,-0.027453052157419645,-0.014338785650253292,Smim14
ENSMUSG00000006941,-0.02090274929618207,4.2098607568479465e-10,4.665545784153235e-10,-0.027458981796458327,-0.014344718542057959,Eif1b
ENSMUSG00000022280,-0.020954383110531535,3.813537628042193e-10,4.227850439975252e-10,-0.02751059921459778,-0.014396364314481888,Rnf19a
ENSMUSG00000044338,-0.020963482648354067,3.74757375694047e-10,4.1549076938542517e-10,-0.027519695859257353,-0.014405465963328213,Aplnr
ENSMUSG00000046598,-0.020969305942418744,3.70594576001556e-10,4.108940584352512e-10,-0.027525517301258344,-0.014411290608923249,Bdh1
ENSMUSG00000021541,-0.020989825898592825,3.5628252505434547e-10,3.950970440440059e-10,-0.027546030727639174,-0.014431815331128526,Trpc7
ENSMUSG00000046916,-0.021084866980553993,2.9673166024793795e-10,3.291774680285276e-10,-0.02764104149392263,-0.014526878559713359,Myct1
ENSMUSG00000055204,-0.02109751280292721,2.895804730927433e-10,3.212878926012487e-10,-0.027653683273672243,-0.014539527337772818,Ankrd17
ENSMUSG00000021065,-0.02110598132018153,2.8488592407833807e-10,3.160936012279174e-10,-0.027662149082533772,-0.014547997835532473,Fut8
ENSMUSG00000033278,-0.021125500300861192,2.743467850212696e-10,3.044274729206459e-10,-0.027681661817090385,-0.014567521384639367,Ptprm
ENSMUSG00000054404,-0.02115216717144724,2.6056149109489896e-10,2.891568310143717e-10,-0.027708320146134786,-0.014594194504702389,Slfn5
ENSMUSG00000079553,-0.02116143094028172,2.559328305883268e-10,2.840330360531844e-10,-0.02771758094555192,-0.01460346044671872,Kifc1
ENSMUSG00000006542,-0.021180610723482925,2.4660342388085845e-10,2.736916763006436e-10,-0.02773675457726992,-0.014622644732873603,Prkag3
ENSMUSG00000027977,-0.0212370259824967,2.2104595193396394e-10,2.453490150037379e-10,-0.027793151714397155,-0.014679073264825834,Ndst3
ENSMUSG00000072849,-0.021246999740761992,2.1680507850461793e-10,2.406636353849977e-10,-0.027803122264518827,-0.01468904937398385,Serpina1e
ENSMUSG00000003283,-0.021252380929213565,2.1455009642525818e-10,2.3817126949554363e-10,-0.027808501721523875,-0.01469443183136581,Hck
ENSMUSG00000025170,-0.02126646010573808,2.087580656002691e-10,2.31772995686796e-10,-0.027822576366148266,-0.014708514329678922,Rab40b
ENSMUSG00000041645,-0.02128601264521726,2.009670150558143e-10,2.2313309608150646e-10,-0.027842122607612638,-0.014728071486627001,Ddx24
ENSMUSG00000024896,-0.021345102497412092,1.791083714054368e-10,1.989084826644782e-10,-0.027901193396067392,-0.014787175323799107,Minpp1
ENSMUSG00000040234,-0.021346226440662034,1.7871597875571712e-10,1.9848168952867267e-10,-0.027902316976263736,-0.014788299533500289,Tm7sf3
ENSMUSG00000021375,-0.021410691864014706,1.575618013583095e-10,1.7500372526347953e-10,-0.027966761548417273,-0.014852780267304562,Kif13a
ENSMUSG00000009654,-0.021424942611430717,1.5322684850677917e-10,1.7019659720134105e-10,-0.027981007679105076,-0.01486703440661553,Oit3
ENSMUSG00000049791,-0.021457975766055216,1.436217474055546e-10,1.595710535931386e-10,-0.028014030121937282,-0.014900075433884176,Fzd4
ENSMUSG00000097742,-0.021469946127736422,1.4028845772363122e-10,1.5588170773129044e-10,-0.028025996598409465,-0.014912048651943463,Gm26535
ENSMUSG00000032338,-0.021477500813501266,1.3822380679721843e-10,1.5360147119060862e-10,-0.028033548831189883,-0.014919605141381983,Hcn4
ENSMUSG00000026234,-0.021490246294597823,1.3480765877687e-10,1.4981205079842991e-10,-0.028046290172169384,-0.01493235366714735,Ncl
ENSMUSG00000021707,-0.021536219949642433,1.2315746968612271e-10,1.3687136500695658e-10,-0.028092248875882193,-0.014978338322196376,Dhfr
ENSMUSG00000030323,-0.021542236199527758,1.2170766811765265e-10,1.3527237064846573e-10,-0.028098263167140654,-0.014984356013627796,Ift122
ENSMUSG00000058925,-0.021542619064030426,1.216159717787586e-10,1.351765738200951e-10,-0.028098645906983383,-0.014984738969884228,1700011I03Rik
ENSMUSG00000032554,-0.021548034899911476,1.2032608572185738e-10,1.3374891600158648e-10,-0.028104059979272844,-0.014990156103880452,Trf
ENSMUSG00000069170,-0.021550565549317956,1.1972795595090344e-10,1.3309008803851048e-10,-0.02810658980447671,-0.014992687359987211,Adgrv1
ENSMUSG00000024833,-0.021589336886826665,1.1091945652545179e-10,1.2332644219784858e-10,-0.028145348504118935,-0.015031468003081708,Pola2
ENSMUSG00000090841,-0.02162430853566427,1.035197855644747e-10,1.1510950068745393e-10,-0.028180308736723034,-0.015066448062458408,Myl6
ENSMUSG00000042895,-0.021633153807767643,1.01726040509887e-10,1.1312518102177486e-10,-0.02818915111881212,-0.015075295464357139,Abra
ENSMUSG00000034111,-0.02164277356582811,9.980972487629306e-11,1.1099915591623624e-10,-0.028198767732645933,-0.015084917539862075,Tmed8
ENSMUSG00000001018,-0.021706072289140024,8.805183486580847e-11,9.79497371947501e-11,-0.02826204573644825,-0.01514823154242116,Snapin
ENSMUSG00000057522,-0.02174214192254974,8.196940335645022e-11,9.119597567552863e-11,-0.028298103539718747,-0.015184309905954962,Spop
ENSMUSG00000042350,-0.021746027586659614,8.133921179946262e-11,9.049894992977778e-11,-0.02830198792838828,-0.015188196511551516,Arel1
ENSMUSG00000021798,-0.021769383001119764,7.764996022235259e-11,8.640599272023208e-11,-0.02832533567243568,-0.015211557589145332,Ldb3
ENSMUSG00000062046,-0.02177560491586708,7.669506618238403e-11,8.534729025562673e-11,-0.02833155554256777,-0.015217781013766984,5730460C07Rik
ENSMUSG00000028125,-0.021781995602544207,7.572622646233685e-11,8.427679217185505e-11,-0.028337944128640154,-0.015224173251803353,Abca4
ENSMUSG00000030431,-0.02178671040748513,7.501913551587481e-11,8.349364529400537e-11,-0.028342657383491676,-0.015228889201621583,Tmem238
ENSMUSG00000099170,-0.021804849522277066,7.235847442455188e-11,8.053972545432938e-11,-0.02836079053195722,-0.015247032723783025,5730403I07Rik
ENSMUSG00000000957,-0.021810331776632674,7.15726521439127e-11,7.966866552284284e-11,-0.02836627098223797,-0.015252516311044689,Mmp14
ENSMUSG00000030527,-0.02184554159016759,6.672098737368382e-11,7.427493457259963e-11,-0.028401469199696158,-0.015287734694579782,Crtc3
ENSMUSG00000058291,-0.02186627045118492,6.401671272804162e-11,7.127095319906036e-11,-0.0284221912262222,-0.015308468608571144,Zfp68
ENSMUSG00000022972,-0.021893778340782773,6.05930122139479e-11,6.747458435580773e-11,-0.028449690037521996,-0.015335983212341765,1110004E09Rik
ENSMUSG00000040374,-0.021981583915126706,5.081991389865502e-11,5.6614661556321886e-11,-0.02853746656742001,-0.0154238102848674,Pex2
ENSMUSG00000028128,-0.02199991280200828,4.8983662278620534e-11,5.4571507226821463e-11,-0.028555789378692468,-0.015442143672131738,F3
ENSMUSG00000044976,-0.0220087024338202,4.812627123026818e-11,5.36211749521485e-11,-0.02856457609537845,-0.01545093546366994,Wdr72
ENSMUSG00000017817,-0.02201023269285396,4.7978509078364155e-11,5.345896777363271e-11,-0.0285661058467905,-0.015452466098811781,Jph2
ENSMUSG00000036181,-0.022049784358548364,4.4309705317128004e-11,4.938005015415218e-11,-0.028605644381644216,-0.015492027496204137,Hist1h1c
ENSMUSG00000015961,-0.022062964458284776,4.314922357943095e-11,4.809114064742788e-11,-0.028618820101134503,-0.01550521084346867,Adss
ENSMUSG00000001687,-0.022081243520220305,4.1588874942476386e-11,4.635418819628111e-11,-0.028637093084475245,-0.015523494413071626,Ubl3
ENSMUSG00000023328,-0.022087211877614525,4.1091459984064495e-11,4.5803937416178675e-11,-0.02864305945617834,-0.015529464243229065,Ache
ENSMUSG00000019900,-0.022095344979798696,4.04229910811419e-11,4.50628985208952e-11,-0.028651189851702046,-0.01553759935310565,Rfx6
ENSMUSG00000040782,-0.02210941001997016,3.9291994436504154e-11,4.380407062639286e-11,-0.02866525020904313,-0.01555166786734373,Rfwd2
ENSMUSG00000001419,-0.022117820968326707,3.8630511141927014e-11,4.3072493622006906e-11,-0.028673658355809477,-0.01556008089444615,Mef2d
ENSMUSG00000021998,-0.022122368592110152,3.8277412421809723e-11,4.268073163087662e-11,-0.028678204464445325,-0.01556462964255073,Lcp1
ENSMUSG00000005732,-0.0221278195535605,3.785833415918005e-11,4.221536108076068e-11,-0.028683653609422568,-0.015570081952014458,Ranbp1
ENSMUSG00000027806,-0.022140932117023924,3.6868524683768825e-11,4.111350402125141e-11,-0.028696761801672025,-0.01558319775978969,Tsc22d2
ENSMUSG00000061576,-0.02214222278690654,3.677247787518001e-11,4.100826111879631e-11,-0.028698052041174076,-0.01558448874913198,Dpp6
ENSMUSG00000027360,-0.022169110463709576,3.482637444024294e-11,3.884504566858281e-11,-0.028724930747173975,-0.015611383086000402,Hdc
ENSMUSG00000030588,-0.02217657128047026,3.430447516124494e-11,3.826466194897487e-11,-0.028732389073027827,-0.015618845752483805,Yif1b
ENSMUSG00000033294,-0.022209001356381902,3.212348161141047e-11,3.5836773924179844e-11,-0.028764808313184367,-0.01565128387711058,Noc4l
ENSMUSG00000019699,-0.022213237711116978,3.184879500453897e-11,3.553194960473671e-11,-0.02876904325142161,-0.015655521284272146,Akt3
ENSMUSG00000060675,-0.022256981018701584,2.914354053458897e-11,3.2518278822269967e-11,-0.028812771918920014,-0.015699275472665367,Pla2g16
ENSMUSG00000043909,-0.022265759434854652,2.8628406445881198e-11,3.194494546467641e-11,-0.028821547394074425,-0.015708056075407123,Trp53bp1
ENSMUSG00000041921,-0.022271763106510578,2.8281242545488828e-11,3.1560432115669366e-11,-0.028827549053761663,-0.01571406124308157,Metap1d
ENSMUSG00000018651,-0.022279471462500172,2.7841541393049213e-11,3.107116019464292e-11,-0.028835254825810536,-0.015721771520563286,Tada2a
ENSMUSG00000019986,-0.02228140049791947,2.7732556119678672e-11,3.095216856042387e-11,-0.028837183214470288,-0.015723701036962807,Ahi1
ENSMUSG00000021794,-0.022284395665638525,2.756416428456607e-11,3.0765802678304595e-11,-0.028840177377884378,-0.015726696951585288,Glud1
ENSMUSG00000031684,-0.022351045973667726,2.4065602044199525e-11,2.6866981692851346e-11,-0.028906805307067695,-0.015793363910630163,Slc10a7
ENSMUSG00000018501,-0.022354529689547153,2.3895215259169493e-11,2.667918713247519e-11,-0.028910287851634974,-0.015796848498437682,Ncor1
ENSMUSG00000021200,-0.022356944750891776,2.3777789520151187e-11,2.6549287748362908e-11,-0.028912702100882343,-0.01579926416433377,Asb2
ENSMUSG00000028104,-0.022386713485994112,2.23759527273486e-11,2.4987464357403022e-11,-0.028942460819560367,-0.015829040357597354,Polr3gl
ENSMUSG00000045903,-0.022387033606725806,2.236132665721009e-11,2.497340302437328e-11,-0.028942780832516394,-0.015829360558594255,Npas4
ENSMUSG00000044345,-0.02239803059328207,2.1864526849665137e-11,2.4421903608251603e-11,-0.02895377411588002,-0.01584036030328768,Marveld1
