,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000059430,0.4963357435099658,0.0,0.0,0.48728384159764404,0.5052809937427201,Actg2
ENSMUSG00000044938,0.49590274426827263,0.0,0.0,0.4868457291830399,0.5048531399759618,Klhl31
ENSMUSG00000091898,0.4952183822861129,0.0,0.0,0.4861532950449003,0.5041769015279088,Tnnc1
ENSMUSG00000070493,0.49302744170071383,0.0,0.0,0.48393658852712185,0.5020118940241858,Chchd2
ENSMUSG00000052276,0.4917407800676624,0.0,0.0,0.48263484984763627,0.500740409486396,Ostn
ENSMUSG00000014294,0.48966120257592755,0.0,0.0,0.4805309890129163,0.49868527998504014,Ndufa2
ENSMUSG00000024501,0.48957571441692405,0.0,0.0,0.48044450485269924,0.4986007946732663,Dpysl3
ENSMUSG00000040694,0.48861636689107957,0.0,0.0,0.4794739923863865,0.4976526893333043,Apobec2
ENSMUSG00000018451,0.48831637914298454,0.0,0.0,0.4791705179538485,0.49735621258222673,6330403K07Rik
ENSMUSG00000001948,0.48544591633114587,0.0,0.0,0.4762668030143322,0.4945192383296253,Spa17
ENSMUSG00000050503,0.4831604360811704,0.0,0.0,0.4739549903636586,0.49226028362320023,Fbxl22
ENSMUSG00000107660,0.48298533046206743,0.0,0.0,0.47377787248053727,0.49208720524436556,Gm6559
ENSMUSG00000032057,0.48219482619670995,0.0,0.0,0.47297829323658636,0.49130584388220927,4833427G06Rik
ENSMUSG00000024049,0.4820470434934833,0.0,0.0,0.4728288156741359,0.4911597687937464,Myom1
ENSMUSG00000024962,0.48160025579584476,0.0,0.0,0.4723769071782359,0.4907181405673704,Vegfb
