,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000044986,0.3097573791600714,0.0,0.0,0.29892334642750223,0.3205115707136122,Tst
ENSMUSG00000059291,0.30878792804500443,0.0,0.0,0.2979468351339629,0.31954937687137436,Rpl11
ENSMUSG00000035242,0.3085512891689767,0.0,0.0,0.29770847634368086,0.31931450609492346,Oaz1
ENSMUSG00000040822,0.3077444217214376,0.0,0.0,0.2968957546686144,0.31851365739442583,1700123O20Rik
ENSMUSG00000029726,0.30357401300061154,0.0,0.0,0.29269533808237896,0.3143741123247091,Mepce
ENSMUSG00000059278,0.2962577781732365,0.0,0.0,0.2853274740278491,0.30711102979056204,Naa38
ENSMUSG00000026049,0.2958516779257227,0.0,0.0,0.2849185458517919,0.30670784281275904,Tex30
ENSMUSG00000037531,0.2955157876378668,0.0,0.0,0.28458031955799645,0.30637435918059025,Mrpl47
ENSMUSG00000026273,0.293189628368046,0.0,0.0,0.28223805732892204,0.3040647937060685,Mterf4
ENSMUSG00000034880,0.290609239591508,0.0,0.0,0.279639958416896,0.3015026627190022,Mrpl34
ENSMUSG00000030695,0.2901769220098065,0.0,0.0,0.27920468939606635,0.30107338865472244,Aldoa
ENSMUSG00000036751,0.2881454197046414,0.0,0.0,0.2771593783680373,0.2990561289971291,Cox6b1
ENSMUSG00000034566,0.28781324751885495,0.0,0.0,0.27682495778009425,0.29872627635865856,Atp5h
ENSMUSG00000057841,0.2854215811146987,0.0,0.0,0.27441718127458586,0.29635123390641416,Rpl32
ENSMUSG00000023456,0.2852689479607899,0.0,0.0,0.2742635246780375,0.2961996570834872,Tpi1
ENSMUSG00000090733,0.2798400503294685,0.0,0.0,0.2687985903940493,0.29080797323346125,Rps27
ENSMUSG00000012848,0.2797039320325,0.0,0.0,0.2686615776878619,0.29067277904219296,Rps5
ENSMUSG00000004032,0.27839876227855576,0.0,0.0,0.26734785457743765,0.28937644783868144,Gstm5
ENSMUSG00000000740,0.27814170181042164,0.0,0.0,0.26708911432028537,0.2891211234258421,Rpl13
ENSMUSG00000005779,0.2771806817439571,0.0,0.0,0.2661218284802918,0.288166579762495,Psmb4
ENSMUSG00000067795,0.2764684878950092,0.0,0.0,0.2654050055527388,0.28745917136833715,4930444P10Rik
ENSMUSG00000090553,0.27537161333313676,0.0,0.0,0.26430102551018897,0.2863696435965155,Snrpe
ENSMUSG00000063445,0.2728961362344594,0.0,0.0,0.2618096190511895,0.28391064253544657,Nmral1
ENSMUSG00000028081,0.27208370692258316,0.0,0.0,0.2609919940692652,0.2831035889328762,Rps3a1
ENSMUSG00000071415,0.2712160118119883,0.0,0.0,0.2601187674254244,0.28224161798122666,Rpl23
ENSMUSG00000045948,0.2688854475915125,0.0,0.0,0.25777343577032386,0.2799263402994054,Mrps12
ENSMUSG00000070336,0.2649190510290538,0.0,0.0,0.25378220749900576,0.2759856646428648,Fbxo47
ENSMUSG00000010376,0.2642955228476836,0.0,0.0,0.25315481019954605,0.2753661460148934,Nedd8
ENSMUSG00000024962,0.2626390424194673,0.0,0.0,0.25148809649202175,0.2737202728024741,Vegfb
ENSMUSG00000024767,0.2619702873235252,0.0,0.0,0.25081522875099144,0.27305578166716177,Otub1
