,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000032925,0.6838168918485626,0.0,0.0,0.6803086479986338,0.6872938014369411,Itgbl1
ENSMUSG00000017466,0.6835241505709779,0.0,0.0,0.6800132758443002,0.6870036809024423,Timp2
ENSMUSG00000019936,0.6804168869452398,0.0,0.0,0.6768781573656433,0.6839241664292133,Epyc
ENSMUSG00000068220,0.6802848057573757,0.0,0.0,0.6767448949895689,0.6837932620118062,Lgals1
ENSMUSG00000024998,0.6791998845766601,0.0,0.0,0.6756502802505957,0.6827179983335309,Plce1
ENSMUSG00000018672,0.6774600144379418,0.0,0.0,0.6738948973871128,0.6809935839591075,Copz2
ENSMUSG00000026674,0.6769359476758129,0.0,0.0,0.673366165920456,0.6804741649520928,Ddr2
ENSMUSG00000035258,0.6766914740603682,0.0,0.0,0.6731195175008207,0.6802318582668968,Abi3bp
ENSMUSG00000056481,0.6761679730554778,0.0,0.0,0.6725913621745212,0.6797129947928692,Cd248
ENSMUSG00000019842,0.6759198776449605,0.0,0.0,0.6723410622800192,0.6794670959424576,Traf3ip2
ENSMUSG00000041592,0.6754853306732389,0.0,0.0,0.6719026560567437,0.6790363943951315,Sdk2
ENSMUSG00000111444,0.6730651080821641,0.0,0.0,0.6694609851761364,0.6766375442866953,RP23-9A12.3
ENSMUSG00000027669,0.6716515808543067,0.0,0.0,0.6680349671313539,0.6752364645431224,Gnb4
ENSMUSG00000018819,0.6714923852522036,0.0,0.0,0.6678743664409129,0.6750786691925551,Lsp1
ENSMUSG00000023829,0.670952275584731,0.0,0.0,0.6673294921813159,0.6745433077726586,Slc22a1
ENSMUSG00000052957,0.6699012419542681,0.0,0.0,0.6662691979452982,0.673501503231509,Gas1
ENSMUSG00000032300,0.669412727067139,0.0,0.0,0.6657763837767059,0.6730172731073885,1700017B05Rik
ENSMUSG00000019817,0.6693601891865414,0.0,0.0,0.6657233837140124,0.6729651958523976,Plagl1
ENSMUSG00000040690,0.6690288542270426,0.0,0.0,0.6653891348061838,0.6726367650470674,Col16a1
ENSMUSG00000039155,0.6686586749973084,0.0,0.0,0.665015701735578,0.6722698287606778,Cdh26
ENSMUSG00000031825,0.6650549420394127,0.0,0.0,0.6613803874876419,0.6686975734728275,Crispld2
ENSMUSG00000024620,0.6649562801813392,0.0,0.0,0.6612808634348851,0.6685997710353997,Pdgfrb
ENSMUSG00000026621,0.6627191734282034,0.0,0.0,0.6590242415908385,0.6663821173695114,Marc1
ENSMUSG00000038742,0.6614614894911945,0.0,0.0,0.6577556156339143,0.6651353413469375,Angptl6
ENSMUSG00000022421,0.6610453123960723,0.0,0.0,0.6573358223715992,0.664722769252277,Nptxr
ENSMUSG00000111195,0.660668238615963,0.0,0.0,0.6569554741812683,0.6643489598159212,RP23-55G19.2
ENSMUSG00000047420,0.6605843270660614,0.0,0.0,0.6568708342224548,0.6642657744414047,Fam180a
ENSMUSG00000018593,0.6581149163623544,0.0,0.0,0.6543800292685048,0.6618176933322423,Sparc
ENSMUSG00000096956,0.6581078266872127,0.0,0.0,0.6543728782871758,0.6618106647806486,Snhg18
ENSMUSG00000085562,0.6548873594044717,0.0,0.0,0.6511246318940646,0.6586178954082877,2610028E06Rik
ENSMUSG00000001506,0.6547721647262965,0.0,0.0,0.6510084461228955,0.6585036889836968,Col1a1
ENSMUSG00000039058,0.6537453773062096,0.0,0.0,0.6499728323900369,0.6574857027654639,Ak5
ENSMUSG00000050666,0.6516511002617296,0.0,0.0,0.647860596274809,0.6554093346772373,Vstm4
ENSMUSG00000016262,0.651413838312632,0.0,0.0,0.647621303407137,0.6551740980623796,Sertad4
ENSMUSG00000041797,0.6504228721096555,0.0,0.0,0.6466218628032627,0.6541915831409877,Abca9
ENSMUSG00000030772,0.6503305548714295,0.0,0.0,0.6465287567643646,0.6541000525664689,Dkk3
ENSMUSG00000054871,0.6486263996545099,0.0,0.0,0.6448100608078535,0.6524103991549104,Tmem158
ENSMUSG00000073856,0.6483541648953479,0.0,0.0,0.6445355067748607,0.6521404775401054,Iqck
ENSMUSG00000005124,0.6480520529158744,0.0,0.0,0.644230822138762,0.6518409314441335,Wisp1
ENSMUSG00000019929,0.6474561723892341,0.0,0.0,0.6436298709032005,0.6512501083567453,Dcn
ENSMUSG00000000869,0.6472779198761658,0.0,0.0,0.6434501024481706,0.6510733678392056,Il4
ENSMUSG00000029306,0.6453422944799432,0.0,0.0,0.6414980427814777,0.6491541345427766,Ibsp
ENSMUSG00000023886,0.6448965785132897,0.0,0.0,0.6410485495512952,0.64871218630602,Smoc2
