,Endothelial/Mixed_corr,Endothelial/Mixed_pval,Endothelial/Mixed_qval,Endothelial/Mixed_ci_low,Endothelial/Mixed_ci_high,gene_annotation
ENSMUSG00000056201,0.2806786019473652,0.0,0.0,0.26964266184157804,0.2916408222734448,Cfl1
ENSMUSG00000001416,0.28030376614760255,0.0,0.0,0.2692653565607532,0.29126853760226545,Cct3
ENSMUSG00000049517,0.27941277150447885,0.0,0.0,0.2683685054957104,0.2903835937295912,Rps23
ENSMUSG00000023505,0.27610099432420243,0.0,0.0,0.26503512815125063,0.2870941424125171,Cdca3
ENSMUSG00000028691,0.2747789679582046,0.0,0.0,0.2637045530897822,0.28578095588335545,Prdx1
ENSMUSG00000007739,0.2747449524146219,0.0,0.0,0.2636703181456404,0.28574716724221283,Cct4
ENSMUSG00000030744,0.27392375413682457,0.0,0.0,0.2628438315985682,0.2849314385078665,Rps3
ENSMUSG00000021258,0.27223666453597006,0.0,0.0,0.2611459286653318,0.28325553564374983,Ccnk
ENSMUSG00000061477,0.2712970552863034,0.0,0.0,0.2602003267812077,0.2823221275678617,Rps7
ENSMUSG00000037742,0.2699509854870495,0.0,0.0,0.2588457091138185,0.28098490510047314,Eef1a1
ENSMUSG00000042462,0.26976513019295467,0.0,0.0,0.2586586770257747,0.2808002680138754,Dctpp1
ENSMUSG00000028832,0.2691408839866552,0.0,0.0,0.25803048432849196,0.28018010751397765,Stmn1
ENSMUSG00000043716,0.26787503468672086,0.0,0.0,0.25675666115531043,0.27892251493922654,Rpl7
ENSMUSG00000039001,0.2656542454618896,0.0,0.0,0.25452197600045945,0.27671611964788534,Rps21
ENSMUSG00000005732,0.26391077600159135,0.0,0.0,0.25276768059688975,0.27498386866840974,Ranbp1
ENSMUSG00000021037,0.2624705409052733,0.0,0.0,0.2513185577277938,0.2735528466453124,Ahsa1
ENSMUSG00000002477,0.2622312933589464,0.0,0.0,0.25107783861346333,0.27331512479525855,Snrpd1
ENSMUSG00000067847,0.2606945102405112,0.0,0.0,0.2495316359128135,0.271788109557759,Romo1
ENSMUSG00000057841,0.25971349934840404,0.0,0.0,0.24854464176094093,0.270813304814207,Rpl32
ENSMUSG00000008683,0.25799987054820567,0.0,0.0,0.24682061704875435,0.26911046229256985,Rps15a
ENSMUSG00000028639,0.2559409492073303,0.0,0.0,0.2447492986295992,0.26706440876766785,Ybx1
ENSMUSG00000061650,0.25559832140204886,0.0,0.0,0.24440461772396074,0.2667239125793322,Med9
ENSMUSG00000003429,0.2554861818871355,0.0,0.0,0.24429180685908433,0.2666124701234246,Rps11
ENSMUSG00000046434,0.2536716168131,0.0,0.0,0.24246642057800535,0.2648091430248086,Hnrnpa1
ENSMUSG00000003970,0.2534643945229007,0.0,0.0,0.2422579675594677,0.2646031991487404,Rpl8
ENSMUSG00000076437,0.25308550687794357,0.0,0.0,0.24187683231175328,0.2642266463439257,Selenoh
ENSMUSG00000029430,0.25175987670506955,0.0,0.0,0.24054336557639505,0.26290915844311114,Ran
ENSMUSG00000031490,0.24940614305131067,0.0,0.0,0.23817582197048362,0.26056977940878295,Eif4ebp1
ENSMUSG00000007564,0.2462696868953024,0.0,0.0,0.23502117084321877,0.2574522476868098,Ppp2r1a
ENSMUSG00000022354,0.24478835014965925,0.0,0.0,0.23353132306657162,0.25597976793870897,Ndufb9
ENSMUSG00000031917,0.24452465984527164,0.0,0.0,0.23326612326932414,0.25571764880860315,Nip7
ENSMUSG00000044627,0.24283239614576171,0.0,0.0,0.23156421208257658,0.25403542913499344,Swi5
ENSMUSG00000006333,0.24233630664115471,0.0,0.0,0.23106530747693366,0.2535422712031204,Rps9
ENSMUSG00000038274,0.23960522279792162,0.0,0.0,0.22831883200418376,0.250827222013219,Fau
ENSMUSG00000004945,0.23914404681906437,0.0,0.0,0.2278550746927011,0.2503687362518313,Tmem242
ENSMUSG00000024208,0.23903614900282472,0.0,0.0,0.2277465736811359,0.25026146711843544,Uqcc2
ENSMUSG00000025508,0.23871209076259875,0.0,0.0,0.2274207055010252,0.24993929539542664,Rplp2
ENSMUSG00000029581,0.23838931440119843,0.0,0.0,0.22709612887318276,0.24961839561750698,Fscn1
ENSMUSG00000021660,0.23639561273402507,0.0,0.0,0.22509136305630564,0.24763623042896796,Btf3
ENSMUSG00000015943,0.23295794712193,0.0,0.0,0.22163484473109646,0.24421823571626752,Bola1
ENSMUSG00000020224,0.23262503307329832,0.0,0.0,0.22130012003972907,0.2438872117972329,Llph
ENSMUSG00000025580,0.2320888049225193,0.0,0.0,0.22076098107804473,0.2433540225803739,Eif4a3
ENSMUSG00000029538,0.22939283373645056,0.0,0.0,0.21805048022569617,0.24067322694338025,Srsf9
ENSMUSG00000028044,0.22833482579810446,0.0,0.0,0.21698681806642303,0.23962112747748063,Cks1b
ENSMUSG00000030057,0.22813253644089104,0.0,0.0,0.21678345070013105,0.23941996479165997,Cnbp
ENSMUSG00000030335,0.22741240597006399,0.0,0.0,0.21605949061662819,0.23870383729612416,Mrpl51
ENSMUSG00000022370,0.22688647117649485,0.0,0.0,0.215530766819451,0.23818081824603432,Mrpl13
ENSMUSG00000021967,0.22582487960038322,0.0,0.0,0.2144635659641351,0.23712509209843086,Mrpl57
ENSMUSG00000023106,0.22568205060291138,0.0,0.0,0.21431998435155314,0.23698305021226004,Denr
ENSMUSG00000022972,0.22468950869963134,3.911525655595161e-308,6.573290752646981e-307,0.21332222596563472,0.2359959647284799,1110004E09Rik
ENSMUSG00000057666,0.22425404801679982,6.5862578466420786e-307,1.0838190526190102e-305,0.2128844841243404,0.23556289059187122,Gapdh
ENSMUSG00000039130,0.2238714073096085,7.8333706394176e-306,1.2677977319642777e-304,0.2124998427230423,0.23518234324339268,Zc3hc1
ENSMUSG00000047945,0.22226710325238605,2.3970076636845104e-301,3.666749667213838e-300,0.21088718868246334,0.23358677829515717,Marcksl1
ENSMUSG00000048450,0.22076125570072855,3.603677799013633e-297,5.204558665963689e-296,0.20937355994532478,0.23208907806426812,Msx1
ENSMUSG00000074129,0.21877511901421454,1.0395679597882255e-291,1.4047040478107054e-290,0.207377243722484,0.23011360513646387,Rpl13a
ENSMUSG00000034192,0.21839892516851586,1.1085494898830465e-290,1.4767828038854344e-289,0.20699913246525214,0.2297394205854684,Lsm3
ENSMUSG00000058546,0.218240779142918,2.994134928810516e-290,3.9522581060298813e-289,0.20684018140647886,0.2295821182350863,Rpl23a
ENSMUSG00000045136,0.21822844474622735,3.2352813717222626e-290,4.268276638287211e-289,0.20682778424755682,0.22956984961485608,Tubb2b
ENSMUSG00000078348,0.21787609557069818,2.9511866593241314e-289,3.817572964158381e-288,0.2064736437277163,0.2292193779132457,Sf3b5
ENSMUSG00000000184,0.21742669144444712,4.920300151549813e-288,6.265726624525467e-287,0.20602195916456364,0.22877236414512192,Ccnd2
ENSMUSG00000022890,0.21685418869749706,1.7562193743706386e-286,2.1854383213151503e-285,0.2054465583732284,0.2282028995816437,Atp5j
ENSMUSG00000026238,0.21586249835626564,8.375942100737991e-284,9.89158876658582e-283,0.2044498666964715,0.22721645361262355,Ptma
ENSMUSG00000079523,0.2153324495014128,2.2333680124283435e-282,2.5731417851309568e-281,0.2039171543802801,0.22668919826886827,Tmsb10
ENSMUSG00000036160,0.21515254317347274,6.79269064124065e-282,7.760546329629616e-281,0.20373634557123133,0.22651023858635988,Surf6
ENSMUSG00000025290,0.21479730954332385,6.08937196579634e-281,6.836134453782886e-280,0.20337933223602228,0.2261568719008037,Rps24
ENSMUSG00000028936,0.21446589716027034,4.694926848737186e-280,5.189997478171787e-279,0.20304626222894637,0.22582719857300326,Rpl22
ENSMUSG00000063229,0.21311949647696407,1.817758413462962e-276,1.900749768626177e-275,0.20169315443422428,0.2244878362384759,Ldha
ENSMUSG00000057113,0.2127505623452052,1.730768557185663e-275,1.7764978936464213e-274,0.20132239006546676,0.22412082322327898,Npm1
ENSMUSG00000029642,0.21266440332832443,2.927693648920496e-275,2.9950306028456676e-274,0.20123580409594058,0.22403511238973595,Polr1d
ENSMUSG00000031948,0.21175649560042087,7.341706617244558e-273,7.250747420216749e-272,0.20032340817596414,0.22313191673800606,Kars
ENSMUSG00000071172,0.2111754890216868,2.4839155206412977e-271,2.3934495236571877e-270,0.1997395398289038,0.22255391535675847,Srsf3
ENSMUSG00000027998,0.2092807692873655,2.237278373553246e-266,1.9758870009884638e-265,0.19783554400895867,0.220668940290098,Plrg1
ENSMUSG00000046364,0.20894093815028048,1.7102768889429437e-265,1.484295446353028e-264,0.1974940582752416,0.22033084792933483,Rpl27a
ENSMUSG00000036309,0.20890046818118213,2.1784904734513874e-265,1.888640469780313e-264,0.1974533914478826,0.2202905848460788,Skp1a
ENSMUSG00000001056,0.20744447890619377,1.2699995929373855e-261,1.0240075535566071e-260,0.1959903460031343,0.21884201289183156,Nhp2
ENSMUSG00000023944,0.20707654977340836,1.123887730911497e-260,8.950272970917638e-260,0.19562064184423317,0.21847595016743707,Hsp90ab1
ENSMUSG00000038900,0.20643786912993803,4.8978000820233015e-259,3.7779072451723565e-258,0.19497888770135463,0.21784050176579928,Rpl12
ENSMUSG00000057278,0.20555650464838635,8.767646329785946e-257,6.474082787636227e-256,0.1940932979739848,0.21696358182736314,Snrpg
ENSMUSG00000040681,0.20454405449553434,3.292823595010131e-254,2.3198107576668217e-253,0.19307601721180387,0.2159562145343031,Hmgn1
ENSMUSG00000059878,0.20446761304236416,5.1450021952543825e-254,3.6101770190878996e-253,0.19299921204162385,0.21588015585800083,Zfp422
ENSMUSG00000031848,0.2043878906047393,8.19286097939537e-254,5.722649296333289e-253,0.1929191104254144,0.21580083247907395,Lsm4
ENSMUSG00000041560,0.20428938768287774,1.4553315754951586e-253,1.0116449841890469e-252,0.19282013921170624,0.21570282241546648,Gltscr2
ENSMUSG00000017188,0.20367021966272972,5.3501093579623e-252,3.602739576431443e-251,0.19219803295416157,0.21508674712939727,Coa3
ENSMUSG00000031029,0.20230044615889958,1.4882640392960664e-248,9.388452901540858e-248,0.19082179200586932,0.21372378333402528,Eif3f
ENSMUSG00000062006,0.20155906015309877,1.062010354852561e-246,6.436553500947933e-246,0.19007692433532145,0.21298606451345706,Rpl34
ENSMUSG00000018362,0.1995668496032736,9.315211313530485e-242,5.11534484835161e-241,0.18807542353590914,0.21100364367017704,Kpna2
ENSMUSG00000003038,0.1969124883003674,2.9558417445395548e-235,1.4127277888249008e-234,0.18540883247849474,0.20836217968586693,Hmgn2
ENSMUSG00000022205,0.19566252564719644,3.1547084509006293e-232,1.4090304145263278e-231,0.18415316939742302,0.20711823264633988,Sub1
ENSMUSG00000054766,0.1955121807225333,7.273849033979924e-232,3.2230200592361503e-231,0.1840021413589489,0.20696860878117626,Set
ENSMUSG00000037563,0.19444227687879978,2.7209336647238293e-229,1.1392203522816788e-228,0.18292739194800473,0.20590382075658262,Rps16
ENSMUSG00000027404,0.19316468233353243,3.067245527332558e-226,1.1993472238743267e-225,0.1816440472635136,0.20463229956256654,Snrpb
ENSMUSG00000029610,0.19283457178616234,1.869575909967089e-225,7.183384623084815e-225,0.18131245734943371,0.20430375198268066,Aimp2
ENSMUSG00000064341,0.1920264304648589,1.539027284131311e-223,5.688122516933907e-223,0.18050070545823357,0.20349942604531904,mt-Nd1
ENSMUSG00000004667,0.1907129629338534,1.9126424531498413e-220,6.600955511629871e-220,0.17918140318481132,0.20219212659707614,Polr2e
ENSMUSG00000060938,0.19021067818586035,2.876041320185479e-219,9.654438951762903e-219,0.17867689812817492,0.2016921897797837,Rpl26
ENSMUSG00000028495,0.18899236548060436,1.99478559295211e-216,6.235800340993152e-216,0.17745322516676174,0.20047954722389888,Rps6
ENSMUSG00000063316,0.18887293104014896,3.778672078341252e-216,1.1722764324922217e-215,0.1773332671664579,0.2003606667488233,Rpl27
ENSMUSG00000013822,0.1884503426975457,3.6095814807764527e-215,1.0912750217463794e-214,0.17690882909367237,0.19994003575560756,Elof1
ENSMUSG00000028955,0.18709858579964012,4.747500095903245e-212,1.3236500380946682e-211,0.1755511841872609,0.19859451149967725,Vamp3
ENSMUSG00000071644,0.18659034648237569,6.96314504524607e-211,1.8832246877162537e-210,0.17504074243269185,0.19808860434796477,Eef1g
ENSMUSG00000028410,0.18651150711971065,1.0554074047954347e-210,2.8372235412829863e-210,0.17496156197866128,0.19801012620782923,Dnaja1
ENSMUSG00000024048,0.18604486454312985,1.2324002311426557e-209,3.2213233764520904e-209,0.17449290357431665,0.1975456186540016,Myl12a
ENSMUSG00000078812,0.1853640363341307,4.392767068867183e-208,1.1035630520293367e-207,0.17380914367553105,0.1968678961636849,Eif5a
ENSMUSG00000031701,0.18530336735123182,6.035799866527936e-208,1.5113815229270155e-207,0.1737482139887344,0.19680750339963546,Dnaja2
ENSMUSG00000029066,0.18521607627368733,9.532330027630409e-208,2.373848938415476e-207,0.17366054796329256,0.19672060959508691,Mrpl20
ENSMUSG00000045128,0.1849021074237204,4.922565477319941e-207,1.207139708341582e-206,0.1733452320134165,0.19640806816396836,Rpl18a
ENSMUSG00000001948,0.18441696566636973,6.184483204115521e-206,1.4796475504525851e-205,0.17285801338864018,0.19592512744340923,Spa17
ENSMUSG00000036752,0.1834071534801107,1.1721312077072485e-203,2.6661261267026464e-203,0.17184389638839678,0.19491987876487746,Tubb4b
ENSMUSG00000039640,0.18279136253373246,2.826338849196235e-202,6.2701971108219e-202,0.17122549236366674,0.19430685880733645,Mrpl12
ENSMUSG00000061315,0.18248467067178137,1.373271735918271e-201,3.0098703499612027e-201,0.17091750246966186,0.19400154366828562,Naca
ENSMUSG00000023456,0.1791958689825472,2.6359185941496544e-194,5.2381281524534446e-194,0.16761492345487736,0.19072736497908352,Tpi1
ENSMUSG00000058833,0.17918447241818783,2.792028255555981e-194,5.546106612492754e-194,0.1676034796003609,0.19071601864116516,2810428I15Rik
ENSMUSG00000020308,0.17704946497138166,1.249292989550468e-189,2.3619776281721155e-189,0.16545966797644943,0.18859036614793398,Tpgs1
ENSMUSG00000020372,0.17574630505273275,8.047875354506678e-187,1.482306344364951e-186,0.16415118801715492,0.18729286313081522,Rack1
ENSMUSG00000027533,0.17540810725400816,4.27571791756811e-186,7.818965165509626e-186,0.16381161622310847,0.18695612683358284,Fabp5
ENSMUSG00000003235,0.17464547828459767,1.8241516105229282e-184,3.291194175599569e-184,0.16304589900823815,0.18619678356005367,Eif2b5
ENSMUSG00000049641,0.17456049565749657,2.7683951599359637e-184,4.986767275623462e-184,0.16296057311159848,0.18611216621591004,Vgll2
ENSMUSG00000090137,0.17359866871612303,3.0621096614148494e-182,5.423525927503779e-182,0.16199487316653852,0.18515446157448875,Uba52
ENSMUSG00000021645,0.17181860196288876,1.7231964447392996e-178,2.9633619885997955e-178,0.16020769721947092,0.18338196611469404,Smn1
ENSMUSG00000027628,0.1716827993155579,3.316934694205757e-178,5.687365082208236e-178,0.1600713553315813,0.18324673800020566,Aar2
ENSMUSG00000027133,0.17075130062346788,2.9172695077801137e-176,4.931139480551969e-176,0.15913616981765957,0.18231916835283055,Nop10
ENSMUSG00000058600,0.17067486418652478,4.2073621175505984e-176,7.102038825032815e-176,0.15905943177478696,0.18224305340928595,Rpl30
ENSMUSG00000031609,0.17017551396255148,4.5821428935868215e-175,7.678185389253592e-175,0.15855811464827727,0.18174580005227015,Sap30
ENSMUSG00000020171,0.1693914795138657,1.9176238122027607e-173,3.1801080606012953e-173,0.15777100403311847,0.18096504597476712,Yeats4
ENSMUSG00000072235,0.16763869222984965,7.569986003764021e-170,1.2254931845207322e-169,0.15601139307639486,0.17921953952638953,Tuba1a
ENSMUSG00000073702,0.1660488213689525,1.2776408774041253e-166,2.0235220501887553e-166,0.1544153966081966,0.17763620970592475,Rpl31
ENSMUSG00000035960,0.16503933195694623,1.3755271003853624e-164,2.1512160882006125e-164,0.15340204925086473,0.17663084239181065,Apex1
ENSMUSG00000024387,0.16485473945983806,3.2255927769617372e-164,5.0327118619702955e-164,0.1532167539473018,0.1764470010345418,Csnk2b
ENSMUSG00000061479,0.164717265646867,6.081073775972251e-164,9.468103452829647e-164,0.15307875725643189,0.17631008610162108,Snrpa
ENSMUSG00000028138,0.16245178935316296,1.9341259616133602e-159,2.932361406047377e-159,0.15080472965632843,0.17405375516919758,Adh5
ENSMUSG00000002379,0.16089205098376702,2.2264997620871483e-156,3.3192678461815326e-156,0.14923917551315138,0.1725002423994428,Ndufa11
ENSMUSG00000037710,0.1605129336925285,1.221550778136648e-155,1.812285618757084e-155,0.14885865343863763,0.17212262960705463,Cisd1
ENSMUSG00000018293,0.15957946488571195,7.92988378800069e-154,1.1645801337659586e-153,0.14792174046270248,0.17119285065867945,Pfn1
ENSMUSG00000007836,0.15951395288856857,1.061785130598376e-153,1.5584951591110974e-153,0.1478559875352709,0.17112759684355297,Hnrnpa0
ENSMUSG00000014294,0.15797925025740953,9.54787574397178e-151,1.382434659821874e-150,0.14631567028809267,0.16959891330629775,Ndufa2
ENSMUSG00000003299,0.15649896768720425,6.312782436628229e-148,9.00014136136672e-148,0.14483002577602794,0.16812438341622765,Mrpl4
ENSMUSG00000030224,0.15609979138806993,3.5968025535416427e-147,5.105434254180171e-147,0.14442941257040814,0.1677267494915756,Strap
ENSMUSG00000038462,0.155397780359104,7.5847671905922005e-146,1.0694377997095258e-145,0.14372488380745024,0.1670274417809296,Uqcrfs1
ENSMUSG00000030695,0.15275349444446487,6.46097930831972e-141,8.903292584490416e-141,0.14107122048958937,0.16439323348659463,Aldoa
ENSMUSG00000037169,0.15049194598957738,9.033610233546119e-137,1.2220684250042664e-136,0.13880178510517827,0.16214017227854716,Mycn
ENSMUSG00000021807,0.14925826541308446,1.5477023711613628e-134,2.073286153249333e-134,0.13756385394319035,0.16091107031843435,2700060E02Rik
ENSMUSG00000055762,0.1485841105071709,2.5244382142873527e-133,3.3662832412113338e-133,0.13688739170652425,0.16023940216283175,Eef1d
ENSMUSG00000073676,0.14830543622516165,7.973883778006776e-133,1.0604202931297928e-132,0.13660776683386722,0.15996175267160279,Hspe1
ENSMUSG00000036992,0.1482481324864135,1.0098578195149204e-132,1.3423219741611351e-132,0.13655026785641092,0.15990465943176474,Nxt1
ENSMUSG00000030007,0.1477331938688544,8.399835173699076e-132,1.1121865565693777e-131,0.13603357833566881,0.15939160888480713,Cct7
ENSMUSG00000027076,0.14727827938693125,5.42284662391511e-131,7.153158024518551e-131,0.13557712234062483,0.1589383571501689,Timm10
ENSMUSG00000030432,0.14697969252926318,1.8382964272922887e-130,2.418360064452675e-130,0.13527752639822527,0.15864085897861963,Rpl28
ENSMUSG00000020321,0.14440797896313667,6.080409453737926e-126,7.850145286226721e-126,0.13269721021966308,0.1560784345507351,Mdh1
ENSMUSG00000071654,0.14399242017965075,3.20882100286478e-125,4.1329856920751274e-125,0.13228027625160038,0.15566436204042577,Uqcc3
ENSMUSG00000021368,0.14391791905349066,4.321429895891415e-125,5.561949402596247e-125,0.132205529021294,0.1555901269388081,Tbc1d7
ENSMUSG00000020328,0.14283732956446546,3.1831700105429755e-123,4.0660314291062454e-123,0.1311213849321128,0.154513381135358,Nudcd2
ENSMUSG00000003199,0.14163062234106383,3.7198847604062484e-121,4.714324608346369e-121,0.12991074136290706,0.15331093341997112,Mpnd
ENSMUSG00000019054,0.14131768937422368,1.2697655920575335e-120,1.606559382437339e-120,0.1295967932973487,0.15299909941457862,Fis1
ENSMUSG00000006728,0.14131011055687917,1.3080412250394274e-120,1.654901997174483e-120,0.1295891899248184,0.15299154718375665,Cdk4
ENSMUSG00000020849,0.14055438573667536,2.506629990529813e-119,3.1578213108670515e-119,0.12883102349562187,0.15223846659769733,Ywhae
ENSMUSG00000032199,0.1402864285646245,7.113458047275531e-119,8.943090889277937e-119,0.128562203893994,0.15197144373298607,Polr2m
ENSMUSG00000023723,0.1399607732052639,2.5199420395868565e-118,3.1620983827014467e-118,0.12823550272079048,0.1516469215655825,Mrps23
ENSMUSG00000034932,0.13974261732510995,5.8697918248242245e-118,7.35431357843868e-118,0.12801664767539567,0.15142952339929866,Mrpl54
ENSMUSG00000056076,0.13973116681908068,6.135942420497622e-118,7.686207056533552e-118,0.12800516050331656,0.15141811263271798,Eif3b
ENSMUSG00000022407,0.139715084670814,6.53020782659467e-118,8.17883296222784e-118,0.12798902686317537,0.15140208629294385,Adsl
ENSMUSG00000062647,0.13936832951547767,2.496197432088843e-117,3.1201832477672983e-117,0.12764116297556263,0.1510565329576413,Rpl7a
ENSMUSG00000047832,0.13866493822786877,3.7489986919548145e-116,4.664306064906994e-116,0.12693553149166492,0.15035557078238754,Cdca4
ENSMUSG00000031633,0.13775185558216535,1.2359928341146999e-114,1.5295411322169411e-114,0.12601955852172195,0.1494456238706096,Slc25a4
ENSMUSG00000025967,0.13707427147168888,1.6284815452495445e-113,2.008967887597569e-113,0.1253398424780741,0.14877035393497456,Eef1b2
ENSMUSG00000050856,0.13663712786144147,8.533606492700392e-113,1.0500005342727274e-112,0.1249013292963891,0.14833469752659517,Atp5k
ENSMUSG00000021178,0.13595975720070771,1.0991127696041952e-111,1.3475190611865676e-111,0.1242218454891749,0.1476596223733355,Psmc1
ENSMUSG00000042380,0.1358222268364439,1.8436928657466117e-111,2.2578984058165806e-111,0.12408388742539433,0.1475225567474122,Smim12
ENSMUSG00000049489,0.135696669393154,2.9550870747196483e-111,3.6162736309882276e-111,0.12395793991290169,0.14739742319151306,Fam58b
ENSMUSG00000046058,0.13561333357547883,4.040604034481235e-111,4.943191502047101e-111,0.12387434540474353,0.14731436851237298,Eid2
ENSMUSG00000014769,0.13487155511326,6.486984631370052e-110,7.897478388922375e-110,0.12313027166096643,0.14657508521440366,Psmb1
ENSMUSG00000096199,0.13275441517999506,1.6405540734702403e-106,1.9753265466059213e-106,0.12100665327734222,0.14446499492054274,Ptrhd1
ENSMUSG00000004885,0.13222691568613085,1.132690974882357e-105,1.3604260255998253e-105,0.1204775563681101,0.1439392353166102,Crabp2
ENSMUSG00000032294,0.13162837769651498,1.0046539418708182e-104,1.2028216502078475e-104,0.11987721392283139,0.14334266352050812,Pkm
ENSMUSG00000056209,0.1310080034655173,9.544899506563633e-104,1.138986015480682e-103,0.11925497847476212,0.14272431823017356,Npm3
ENSMUSG00000096010,0.130776338283858,2.2062661111133419e-103,2.6300371703269943e-103,0.11902262062980584,0.14249340836665333,Hist4h4
ENSMUSG00000017837,0.130608688311751,4.0417959933480897e-103,4.811820551262295e-103,0.11885447019850669,0.14232630420288087,Nkiras2
ENSMUSG00000059796,0.13031084583036706,1.1824919282565121e-102,1.405730006418142e-102,0.11855574027750329,0.1420294297426777,Eif4a1
ENSMUSG00000021520,0.12885224390498723,2.1877503230817445e-100,2.5815180435576003e-100,0.11709282308680877,0.14057553799338662,Uqcrb
ENSMUSG00000018858,0.12879291207151214,2.70183516633639e-100,3.1875189565081467e-100,0.11703331680058987,0.1405163966864778,Mrpl58
ENSMUSG00000036850,0.12824277670354742,1.9031163433163956e-99,2.2409147024653087e-99,0.11648156789673045,0.1399680239306466,Mrpl41
ENSMUSG00000001175,0.1279448973621872,5.4569260049665354e-99,6.41720697738952e-99,0.11618281791077291,0.1396710959812515,Calm1
ENSMUSG00000046865,0.1278317538441724,8.13624154640126e-99,9.563891532879003e-99,0.11606934425351623,0.1395583132778443,Fbl
ENSMUSG00000066551,0.1273790287150621,4.00831612505693e-98,4.703315690231206e-98,0.11561530119898156,0.13910702884455753,Hmgb1
ENSMUSG00000020180,0.12612399454700876,3.231852889881069e-96,3.7700599682786145e-96,0.11435663921166067,0.13785596307003217,Snrpd3
ENSMUSG00000034203,0.12386864550310481,7.695781594136415e-93,8.90502543591466e-93,0.11209486576518196,0.13560765130663283,Chchd4
ENSMUSG00000071866,0.12308194129311717,1.1201498897075526e-91,1.2928087290038938e-91,0.11130594931128786,0.13482337337734582,Ppia
ENSMUSG00000004285,0.12299890975689984,1.4844915606713843e-91,1.7122633091047556e-91,0.11122268515296589,0.13474059706104696,Atp6v1f
ENSMUSG00000020163,0.12295106058195052,1.745896541745825e-91,2.0132092754529163e-91,0.1111747019983106,0.1346928948890656,Uqcr11
ENSMUSG00000000942,0.12273601284672654,3.6161688116347884e-91,4.1667062447558347e-91,0.11095905279825813,0.1344785071548375,Hoxa4
ENSMUSG00000001158,0.12217577424432974,2.395485011170212e-90,2.7535908981811437e-90,0.11039725247819317,0.13391998281305717,Snrnp27
ENSMUSG00000026895,0.1221128284383555,2.960808781202474e-90,3.402151785280252e-90,0.11033413167522158,0.13385722914720133,Ndufa8
ENSMUSG00000034024,0.12184607360482741,7.2580376621484045e-90,8.335641345358201e-90,0.11006663628533685,0.13359128752917102,Cct2
ENSMUSG00000006057,0.12063204535856287,4.1872242312387367e-88,4.788742748526806e-88,0.10884925924666994,0.13238093894125605,Atp5g1
ENSMUSG00000030423,0.12029961421559203,1.2617683457389598e-87,1.441282982440818e-87,0.10851591728481844,0.1320495092696606,Pop4
ENSMUSG00000040463,0.11997509357922856,3.6924529304919825e-87,4.213669735042489e-87,0.10819051005943557,0.13172596373958537,Mybbp1a
ENSMUSG00000004264,0.11996229460772709,3.851947525151117e-87,4.395473863055876e-87,0.10817767617295972,0.13171320317458932,Phb2
ENSMUSG00000038069,0.11903809725410665,8.06249828893616e-86,9.170741625664146e-86,0.10725096803597609,0.130791768811938,Cdkn2aip
ENSMUSG00000041881,0.11816371115554603,1.400742359533421e-84,1.588279980199721e-84,0.10637422533161171,0.12991997809373232,Ndufa7
ENSMUSG00000041203,0.11809679931226996,1.7412099507570106e-84,1.9734195038076963e-84,0.10630713390565925,0.1298532641115835,2310036O22Rik
ENSMUSG00000018770,0.11809653501987735,1.7427065538565708e-84,1.9750245250316896e-84,0.10630686890415311,0.1298530006005035,Atp5g3
ENSMUSG00000037916,0.1170187859379073,5.696485137440796e-83,6.433899305108401e-83,0.10522624208030484,0.12877842379572216,Ndufv1
ENSMUSG00000019362,0.11675382344118518,1.3357377955629638e-82,1.5076790344180715e-82,0.10496057636139317,0.12851423696780348,D8Ertd738e
ENSMUSG00000029580,0.11644450742448104,3.603264623206887e-82,4.0650348310883373e-82,0.10465044153575101,0.12820582435161995,Actb
ENSMUSG00000066900,0.11602151107955576,1.3936549538570669e-81,1.5700920675032674e-81,0.10422632916528585,0.12778405974389137,Suds3
ENSMUSG00000061518,0.11570703620579027,3.7972653831727696e-81,4.274665735335068e-81,0.1039110273670969,0.12747049784291778,Cox5b
ENSMUSG00000060636,0.11527893143001401,1.4795274946357418e-80,1.6630967424364406e-80,0.10348180068330033,0.1270436321470247,Rpl35a
ENSMUSG00000026925,0.11523880306772276,1.6802430648339813e-80,1.8884562933304606e-80,0.103441567384298,0.12700361970639287,Inpp5e
ENSMUSG00000010376,0.11474251580844855,8.072844595461277e-80,9.062433382459205e-80,0.10294398551212162,0.12650876294250016,Nedd8
ENSMUSG00000033047,0.11427830486407216,3.4824219211443556e-79,3.9039506418855856e-79,0.10247856897370278,0.12604588473597023,Eif3l
ENSMUSG00000054717,0.11319535242927553,1.0295026781081485e-77,1.1499704164199847e-77,0.10139282410615408,0.12496602150971382,Hmgb2
ENSMUSG00000053317,0.11251163902596292,8.585223412421822e-77,9.572841873917097e-77,0.1007073622009909,0.12428424409235177,Sec61b
ENSMUSG00000007872,0.11225213306443049,1.913661389509448e-76,2.1322538885970488e-76,0.10044719552295192,0.1240254700311939,Id3
ENSMUSG00000068523,0.11225188928775102,1.9151011604226966e-76,2.1337612856552025e-76,0.10044695112636251,0.12402522694129965,Gng5
ENSMUSG00000030879,0.11204486442056362,3.625027461366519e-76,4.0356250218314484e-76,0.10023940032129135,0.12381878480930315,Mrpl17
ENSMUSG00000029646,0.1120362588208365,3.7223671678903267e-76,4.143802253731276e-76,0.10023077288164499,0.12381020341062089,Cdx2
